video_id,comment_id,author,text,like_count,published_at
JMX_g9jPaWM,Ugy0SD10QevI1S8ABCZ4AaABAg,@Nana-oj5qk,"프리뷰 갔었는데 너무 재밌더라구요
무언극에다 공간도 넓어서 제대로 이해하려면 몇번 더 봐야겠다 싶었습니다ㅎㅎ",4,2025-08-22T10:13:48Z
JMX_g9jPaWM,UgwiuBpTnMvBHU-yjg94AaABAg,@bori4606,"그냥 움직이는 유령 마을 같은거 ..아마도 음향 좋을듯 
저 춤추는 거는 따로 하는거 아닐까 싶고",3,2025-08-22T05:56:13Z
a9935K1JzDc,UgzO8Nz-8zBAs36tXwh4AaABAg,@storycamper,"신선한 충격을 선사하는 이머시브 공연 '슬립노모어 서울' 보러가기!
https://tickets.interpark.com/goods/25008376",28,2025-12-02T10:02:19Z
a9935K1JzDc,Ugyh7MhuTjm3RotrCp14AaABAg,@pinsdiary,"저는 구석을 돌아다니다가 무슨 구멍같은게 있어서 들어갔는데 (사람 3명 정도 들어갈수 있는)이불텐트 같은 곳이 나오더라고요. 너무 신기해서 기어다니며 소품들 보고 있는데 그 안으로 배우가 들어와서 연기를 하기 시작. 혼자 있어서 강제 원오원 당함 ㅋㅋ
한참 연기하던 배우가 갑자기 저를 막 밀어내서 억지로 다른 쪽구멍으로 튕겨져 나왔는데. 그 곳이 다른 극이 펼쳐지던 공간이었고 제가 갑자기 연극의 소품이 되는 경험을 할수 있었습니다. 진짜 말도 안되는 체험이었어요. 이 연극은 비싸도 추천합니다. 그만한 가치가 있어요",295,2025-12-02T16:11:28Z
a9935K1JzDc,UgwfNQH1kB8zLu-Irdd4AaABAg,@boradolee00,"슬립노모어 진짜 한번은 볼만해요
결제할때는 너무 비싸다고 생각했는데 요즘 대극장 뮤지컬도 vip석은 20만원이고 이건 공연을 보기만 하는게 아니라 3시간동안 그 세계에 들어갔다오는 거니까 테마파크+공연 느낌이라서 돈이 아깝다는 생각은 안 들었어요",141,2025-12-03T09:44:19Z
a9935K1JzDc,UgzbyGJxojfyfETzEpR4AaABAg,@powerbook76,"한국에도 나왔구나.. 이거 정말 재밋어요.. 근데 가능한 여럿이 같이 가야 더 재밋어요.. 가서 시작하면서 다 따로따로 원하는곳으로 흐름따라 돌아다니고, 끝나고 만나서 저녁이나 술 한잔하면서 서로 뭘 봤는지 얘기하면 더 빠져듭니다.  스토리보다는 경험이 신기한.. 그런 좋은 경험이 될듯합니다",38,2025-12-30T11:41:53Z
a9935K1JzDc,UgzcHPECiw8N13RsoAJ4AaABAg,@sem-ee,"루비로 갔는데 23만원이 전혀 아깝지 않았습니다. 정말로요. 문제는 너어무 고자극이라 도파민으로 샤워를하는데 자꾸 또 가고싶다는 마음밖에 안들어요. 그래서 또 갑니다,, 비싼데에는 이유가있고 그 값어치를 합니다. 감히 죽기전에 한번은 꼭 경험해볼만한 가치가 있다 말해봅니다.",58,2025-12-03T17:39:17Z
a9935K1JzDc,Ugzj-RehftXNmmx1Fyh4AaABAg,@just_ice_wad,영업당했는데 가격보고 영업해제됨😢,263,2025-12-02T14:44:26Z
a9935K1JzDc,UgzCON3TZRdqnKQ--3d4AaABAg,@제리빈-n6b,"원래 연극을 안즐기는데 진짜 모두가 한번은 무조건 경험했으면하는 연극이네요, 그리고 끝나고 바에서 한잔하는 기분도 상당합니다. 바텐더분은 리얼 바텐더 더라고요.",28,2025-12-02T11:17:54Z
a9935K1JzDc,Ugyq-CGoWQ--ol2mdVZ4AaABAg,@sssyyypjtpjt,영업당해서 봤는데 영업사원이 됨ㅋㅋㅋ,46,2025-12-16T11:52:09Z
a9935K1JzDc,Ugw7PF5QJs0p832iuj94AaABAg,@kaykim2570,연극 뮤지컬 콘서트 락페 등등 여러 공연들을 갔었는데 이머시브 공연은 진짜 슬립노모어에서 처음겪어보는거라 진짜 아주 자극적이였어요 갔다오면 꿈꿨었나 싶어요 겜할때도 선택지 다봐야하는데 제가 못본부분이 궁금해서 여러번 보고왔어요 그러다 원온원 걸리면 도파민미침 ㅋㅋㅋㅋ,77,2025-12-02T10:57:22Z
a9935K1JzDc,UgwW1wMNTz6rJglLh2F4AaABAg,@ryeoban5350,"이 공연 프리뷰부터 세번 보고 상하이가서 보고 한국에서 다시 돌아와서 또 보고, 런던 프로덕션에 메일도 보내고 해봤는데 주변에 보는 사람이 없어서 저 진짜 너무 수다 떨고 싶습니다😢ㅋㅋㅋ 여러분 꼭꼭 가보세요...진심 영업사원이 될 정도로 재밌어요! 영상으로 너무 잘 담아주셨네요❤",9,2025-12-24T14:21:28Z
a9935K1JzDc,UgzgSzksejCQ2Jp-Dvd4AaABAg,@그리버스-x5v,진짜 너무 새로운 충격과 경험이라 공연내내 마스크 아래 내숨소리가 다 느껴질 정도로 흥분되고 너무 짜릿한 경험이었음!!!,15,2025-12-02T12:06:57Z
a9935K1JzDc,UgwKe2Pwq-8eX68cMq14AaABAg,@4eveRed,와 연말 나에게 주는 선물로 함 봐야겠다 이런 공연도 있구낭,17,2025-12-04T01:12:21Z
a9935K1JzDc,UgwAeIOI9wTfcJRGjdh4AaABAg,@ConnieShin-do3pq,슬립노모어 보고 와서 영상 찾아봤어요. 한번도 안 멈추고 봤네요.. 맥베스 설명 재밌다..,11,2025-12-05T03:44:12Z
a9935K1JzDc,UgyV-vdfJssYy-lcBwJ4AaABAg,@ewcxa1025,객석에서 볼때는 배우들이 보고있는 소품들이라던지 편지라던지 뭔내용인지 궁금해도 볼 수 없잖아요 이 공연은 진심 뒤에 딱붙어서 뭔내용 보고있나도 볼 수 있어요ㅋㅋㅋ 경험을 해보아야만 해요 이건 이 금액보다 더 비쌌어도 봤을거고 진짜 또 보고싶어요 모든 층 모든 방 들어가서 소품들도 보고싶고 제대로 못 봤던 배우들도 더 보고싶어요ㅠㅠ,3,2026-03-25T13:30:18Z
a9935K1JzDc,UgykwqAty8e_efLuDXl4AaABAg,@뭉게구름-v1k,"캠장님께 영업당해서 친구들 꼬셔서 갔다 왔습니다. 티켓이 비싸서 친구들이 재미없어하면 어쩌지 걱정했는데 다들 또 가고 싶다고, 보고온 날 저녁 서로 뭐 봤는지 얘기하느라 한참 수다 떨었어요. 서로 다 다른거 보고온것도 신기하고 내가 안간 곳도 있고..이런거 얘기하는거 넘 재밌더라구요😊사람에 치여 힘든건 있었는데 계단 오르내리는거 1도 안힘들고 너무 재밌었어요! 입장 인원 수는 좀 줄였으면 좋겠지만 또 갈거 같아요~",7,2025-12-29T12:26:51Z
a9935K1JzDc,UgzTDPbSbCMESDUrtrx4AaABAg,@ProEpiMaplestory,굉장히 흥미로워보이는데 티켓 가격도 흥미롭네요...,39,2025-12-02T12:44:17Z
