video_id,comment_id,author,text,like_count,published_at
Ea46NgsVWQc,UgzmoTCFyVuq5i0yB9p4AaABAg,@이선희-j4o6p,"#정동원
뉴노멀의성진역의미소년으로처음이라믿깆않을노란모습에어눌한모습에기대가점점커집니다",16,2023-10-27T05:52:29Z
Ea46NgsVWQc,Ugy97Xt_Vp8NRXVxbN14AaABAg,@dwcherry,"11 월 27 금, 7 시 30 분  시사회 입니다",9,2023-10-27T07:10:12Z
Ea46NgsVWQc,UgxDGDnZUmzeuEkNEx54AaABAg,@김계원-u7u,#정동원 정동원 정동원 정동원 정동원 정동원 정동원 정동원 정동원 뉴노멀 응원합니다,8,2023-10-27T07:08:54Z
Ea46NgsVWQc,UgyCLmkQD7qGvZOtFvx4AaABAg,@준희-o1j,인사,7,2023-10-27T09:00:55Z
Ea46NgsVWQc,Ugxh0xiuCXcgjGgmLal4AaABAg,@금주오-t6w,"정동원가수님
뉴노멀응원합니다",21,2023-10-27T05:40:36Z
Ea46NgsVWQc,UgyYQWr9FZsjXJs0SSd4AaABAg,@유금순-n2d,정동원가수님 응원합니다,26,2023-10-27T05:23:00Z
Ea46NgsVWQc,UgzvnQSoyqi1pa2ZlgV4AaABAg,@김정희-c8m2n,정동원 💚 💚 감사합니다 정동원 잘생겼다 정동원 잘생겼다 좋아 좋아요,18,2023-10-27T05:59:05Z
Ea46NgsVWQc,Ugz-EUVhn_3NaryxZ3R4AaABAg,@박수현-c7x,정동원 가수님사랑합니다,23,2023-10-27T05:58:39Z
Ea46NgsVWQc,UgyVI0ulWxz_6YDncfp4AaABAg,@숙희조-f6g,정동원   동원배우님 뉴노멀 대박기원 응원합니다,23,2023-10-27T05:43:36Z
Ea46NgsVWQc,Ugzpfu9NraI59zemiUd4AaABAg,@sun5814,정동원 멋진울배우님영화뉴노멀대박났길기원합니다언제어디서나빛나는우리정동원님최고중의최고입니다 쭉승승장구하시고더높이높이비상하시길빕니다 언제까지고함께동행하면서응원많이할께요사랑합니다🌟🌟🌟🌟🌟🌟👍👍👍👍👍👍👍💚💚💚💚💚💚🌟🤞🏻🤞🏻🤞🏻🤞🏻🤞🏻🤞🏻👍🤞🏻🤞🏻🤞🏻🤞🏻🤞🏻🤞🏻🤞🏻,13,2023-10-27T08:38:02Z
Ea46NgsVWQc,UgwcTYg1WXgmu1I4dh94AaABAg,@이엘-s1r,"정동원 배우님 💖 
뉴노멀 대박나세요 🎉",24,2023-10-27T05:30:40Z
Ea46NgsVWQc,UgywSHkwzpKF48sT7h54AaABAg,@민석조-c9l,정동원 역시 동원군최고예요 뉴노멀 대박가자,38,2023-10-27T05:07:38Z
Ea46NgsVWQc,UgzISrSjzTDNXpF8x654AaABAg,@lop-s4l,정동원   뉴노멀   1등가자,7,2023-10-27T10:22:48Z
Ea46NgsVWQc,UgxhnxrCKowE2aYxI114AaABAg,@niche-e2s,정동원 님 언제나 사랑하고 응원합니다,16,2023-10-27T06:13:10Z
Ea46NgsVWQc,UgyzOfXdl0efvfwdP0p4AaABAg,@조혜경-s8p,정동원 역시 정동원 효과는 대단하네요 뉴노멀 대박응원합니다💚🎉💚🎉,24,2023-10-27T06:19:36Z
Ea46NgsVWQc,UgwphzNXQrwaJwnC_qF4AaABAg,@웅이야옹,정동원 뉴노멀대박가자 꼭으ㅐ야한다우리는,11,2023-10-27T06:42:19Z
Ea46NgsVWQc,UgwAWSZZdK1E1-TPAxd4AaABAg,@이경애-r1n,정동원최고뉴노멀대박이세상최고정배우정사내최고최고최고최고👍👍👍💚💚💚💕,7,2023-10-27T07:11:40Z
Ea46NgsVWQc,UgxPas39paj7uwef3Bx4AaABAg,@gcrio,정동원 가수 정동원 배우 뉴노멀 대박나길 응원합니다,14,2023-10-27T07:48:00Z
Ea46NgsVWQc,UgyORvpvh3ZSmw2nbl54AaABAg,@이정숙-f8m3b,정동원  멋진사내 최고 아티스트 뉴노멀 대박나길 빗나는 왕자님 영원히 함께해요 사랑해요,16,2023-10-27T06:38:30Z
Ea46NgsVWQc,Ugxd3MSNgv0YJC6-2od4AaABAg,@김건식-y4w,뉴노멀 대박나길 기원합니다 정동원 배우님 화이팅!!!,26,2023-10-27T05:47:44Z
Ea46NgsVWQc,UgxP7xMsru7a-DnVTkF4AaABAg,@유재순-s3t,"정동원군 첫대뷔영화 뉴노멀 1위가자 대박입니다, 정동원 최고최고입니다, 👍👍👍💚💚💚",25,2023-10-27T06:24:51Z
Ea46NgsVWQc,UgwluJIYbGAtDuElCWx4AaABAg,@양희자-i2o,정동원 울가수님  역시  멋진 울 동원 왕자님  최고 입니다 👍  뉴노멀 대박 나세요 언제나 영원히 사랑하고 응원할게요 홧팅 👍👍🎉🎉🎉❤️❤️❤️💚💚💚💚💚💚,20,2023-10-27T07:10:25Z
