video_id,video_title,description,channel_id,channel_name,channel_subscriber_count,channel_video_count,published_at,duration_sec,video_format,view_count,like_count,comment_count,video_url,matched_perf_id,matched_title,matched_genre,season_match,substring_hit,quote_hit,venue_match,date_match
cUdRSgR6L3c,🕯️𝐇𝐞𝐝𝐝𝐚 𝐆𝐚𝐛𝐥𝐞𝐫【당신을 압도할 명작의 귀환】｜연극 &#39;헤다 가블러&#39;,Hedda Gabler｜#이혜영 ❝내 인생에 한 번쯤은 인간의 운명을 좌우하는 그런 힘을 갖고 싶어.❞ 국립극단 '헤다 가블러' ...,UC-2Nn7WrZJkx1m-g_Y0Gf2Q,국립극단,24700,811,2025-04-18T05:00:37Z,65,general,10329,283,18,https://www.youtube.com/watch?v=cUdRSgR6L3c,PF262726,"국립극단, 헤다 가블러",연극,other_season,True,True,True,True
4odsanRrLaA,연극 &#39;헤다 가블러&#39;｜하이라이트,"자아의 본질을 찾고자 헤매고 있는 오늘날의 '헤다'들에게 우리는, 그리고 사회는 어떤 손을 내밀 수 있는가를 질문해 본다. - '헤다 가 ...",UC-2Nn7WrZJkx1m-g_Y0Gf2Q,국립극단,24700,811,2025-05-28T05:00:11Z,35,shorts,4392,90,1,https://www.youtube.com/watch?v=4odsanRrLaA,PF262726,"국립극단, 헤다 가블러",연극,current_season,True,False,False,True
rnuHVlKed4I,🕯️𝐖𝐡𝐨 𝐢𝐬 𝐇𝐄𝐃𝐃𝐀｜연극 &#39;헤다 가블러&#39;,"그 여자, 항상 실탄이 든 총을 갖고 다닌대.” Who is HEDDA - 국립극단 '헤다 가블러' 티켓 예매 개시일 안내 ✓4월 8일(화) ...",UC-2Nn7WrZJkx1m-g_Y0Gf2Q,국립극단,24700,811,2025-04-03T05:00:46Z,35,shorts,5476,86,0,https://www.youtube.com/watch?v=rnuHVlKed4I,PF262726,"국립극단, 헤다 가블러",연극,other_season,True,False,True,True
ItVW9Q9ua4c,이영애vs이혜영…막 오른 &#39;헤다 가블러&#39; 연기 대결 / EBS뉴스 2025. 05. 23,https://home.ebs.co.kr/ebsnews/menu2/newsVodView/noon/60603442/H?eduNewsYn=#none [EBS 뉴스12] 19세기 사회적 억압 ...,UCN3RfsR18gsH8PLI6R6PYSQ,EBS뉴스,59900,13014,2025-05-23T03:26:19Z,180,general,2829,32,4,https://www.youtube.com/watch?v=ItVW9Q9ua4c,PF262726,"국립극단, 헤다 가블러",연극,current_season,True,False,False,True
V2Lx5GobKrU,[음성소개] 국립극단 2025 헤다 가블러 사전 음성소개(audio introduction),00:00 극장 안내 01:00 공연 정보 03:57 포스터 05:03 무대와 소품 09:47 무대 위 등퇴장로 10:27 등장인물과 의상 17:51 크레딧 ...,UCUL2mgY4CpGuBhRF_HWFutQ,한국콘텐츠접근성연구센터,26,5,2025-05-16T08:32:53Z,1146,general,268,2,0,https://www.youtube.com/watch?v=V2Lx5GobKrU,PF262726,"국립극단, 헤다 가블러",연극,current_season,True,False,True,True
5o3U16vYcSE,이혜영이 역대 최고 헤다인 이유,"5월 lg아트센터에는 이영애의 헤다가블러가, 국립극단에서는 이혜영의 헤다가블러가 동시에 올라갔습니다. 한명의 연극팬으로서 ...",UCGIigoLD_XLjAI7AVjyfAFw,그냥강인성 just_insungkang,934,119,2025-06-06T10:11:21Z,1071,general,1040,32,7,https://www.youtube.com/watch?v=5o3U16vYcSE,PF262726,"국립극단, 헤다 가블러",연극,other_season,True,False,True,True
l3wqWa5BrNM,국립극단 연극 헤다 가블러 이혜영 고수희 송인성  김명기  김은우 홍선우 박은호 커튼콜 250519,,UCTV6BtXGt4BA2uNyfGAOZEg,sunlion8,158,698,2025-05-19T13:35:46Z,98,general,769,6,1,https://www.youtube.com/watch?v=l3wqWa5BrNM,PF262726,"국립극단, 헤다 가블러",연극,current_season,True,False,True,True
0NKy1tOF5H8,"이혜영 박정희, 국립극단 연극 &#39;헤다 가블러&#39; 기자 간담회 풀버전",연극 헤다 가블러 국립극단 명동예술극장 2025.05.16 ~ 2025.06.01 160분(인터미션 15분 포함) - 헤다 테스만 役 이혜영 율리아네 ...,UCDaQ3Hh2RMh3e8SnkF2WoXA,더인터뷰,3330,830,2025-05-19T10:00:02Z,4246,general,975,31,3,https://www.youtube.com/watch?v=0NKy1tOF5H8,PF262726,"국립극단, 헤다 가블러",연극,current_season,True,False,True,True
mHUMl_YIWqQ,국립극단 연극 헤다 가블러 프레스콜 250519 박정희 연출 이혜영 배우,,UCTV6BtXGt4BA2uNyfGAOZEg,sunlion8,158,698,2025-05-20T13:09:40Z,4164,general,949,10,0,https://www.youtube.com/watch?v=mHUMl_YIWqQ,PF262726,"국립극단, 헤다 가블러",연극,current_season,True,False,True,True
uqE86Iy1Qs8,전석 매진💥&#39;비교불가&#39; 이혜영의 연극 &#39;헤다 가블러&#39; 기자간담회,연극 #헤다가블러 #이혜영 #국립극단 5월 16일 개막 '헤다 가블러' ✔️ 출연자 헤다 테스만 | 이혜영 브라크 | 홍선우 율리아네 테스 ...,UC89QiWD-FonAg4BRe5rgchQ,문스오층,6450,637,2025-05-21T08:01:08Z,2995,general,3835,71,7,https://www.youtube.com/watch?v=uqE86Iy1Qs8,PF262726,"국립극단, 헤다 가블러",연극,current_season,True,True,True,True
