video_id,comment_id,author,text,like_count,published_at
YNwwKk1ca6c,UgxaaEUFO53zfRoh-Mx4AaABAg,@userjqv3dicn2ru,분명 불기단 때까지는 라이트 퍼포먼스가 없던거로 기억하는데 현장에서 안내 pop보고 으엥???? 하다가 줄거리 톺아보며 바로 납득했습니다😂😂 지팡이가 없어 아쉬운대로 폰을 썼지만 그래서 더 현실감 있고 좋더라구요ㅎㅎㅎ,12,2025-05-24T17:29:54Z
YNwwKk1ca6c,UgyRxRBf_g_j3KgQH5x4AaABAg,@유승아-u5o,저도 보고 왔는데 연주자 분들이 정말 대단하다는걸 다시금 느꼈습니다.. 분위기도 최고였어요!,1,2025-11-08T11:04:39Z
YNwwKk1ca6c,Ugyk1Xdh3mTsjx-PslR4AaABAg,@무야호-r7v,저번에 가신다고 하셔서 궁금했었는데 이렇게 영상 제작해주셔서 감사해요! 상어님 덕분에 대리만족했습니다🥹 카페에서도 알차게 찍어주시구 이런 브이로그 형식의 영상도 넘 재밌어요!,3,2025-05-24T22:09:26Z
YNwwKk1ca6c,UgzBAwcHPQUWSy77MQN4AaABAg,@GangminLee-t2e,업로드 주기 정상화 되니 너무 좋습니다,1,2025-05-25T08:52:16Z
YNwwKk1ca6c,UgwmjqFU6JKTRHLDD-54AaABAg,@Jazzminmool,"17일 2시 타임 갔어요
정말 좋았어요",1,2025-05-25T02:25:08Z
YNwwKk1ca6c,UgzxaQcHf8J-qy13UNV4AaABAg,@boramkim5049,넘나 부럽슴다,5,2025-05-24T17:05:22Z
YNwwKk1ca6c,UgwiH7eNImxKtaYthXl4AaABAg,@용용이-y4b,공연 따따봉입니다ㅠㅅㅠ 저도 기회가 된다면 가고싶네여 좋은 영상 감사합니다,0,2025-05-25T01:23:03Z
YNwwKk1ca6c,UgxRHoXRS0yFkvoM3Vh4AaABAg,@ninethousand-en5io,항상 좋은 영상 감사합니다,1,2025-05-24T16:44:29Z
YNwwKk1ca6c,UgxKZj9JubHdfOlo3hF4AaABAg,@LjoonTV,같은날에 갔었는데 😢 ❤,0,2025-05-25T08:34:15Z
YNwwKk1ca6c,Ugy_PhuRRzekKWpbLrF4AaABAg,@suyeonpark3962,오오오오!!! 드디어😊🩷🩷,0,2025-05-24T19:49:59Z
YNwwKk1ca6c,UgwMqOi0L2IuAfL4owh4AaABAg,@lam._.맂루,저도 다녀왔어요😂 3층이라 잘 보이진 않았지만요,1,2025-05-24T21:17:21Z
YNwwKk1ca6c,UgxI-o1gxNWNcIfWysR4AaABAg,@에메랄드빛바다-b7l,오호  스위트석,0,2025-05-24T22:31:31Z
YNwwKk1ca6c,UgwBXvxP4XyP970BCTp4AaABAg,@옴뇸뇸v,월요일마다 쉬는데 월요일에는 공연을 안 하더이다....😢,0,2025-06-10T15:21:52Z
YNwwKk1ca6c,UgzeYaY0FoR8PyJpA-p4AaABAg,@호두-i5s,오 아싸 1등 오 요거 궁금했었는데😮,0,2025-05-24T16:26:28Z
YNwwKk1ca6c,UgyubVLc_RaX0u9f3HN4AaABAg,@coupang2,영상잘보고갑니다 가격이 꾀나비싸네여,0,2025-05-25T04:04:51Z
iFbwPzACEWw,Ugx5HBPnWLALP0dFQQV4AaABAg,@MakeMusic88,These people are no musicans...they are all wizards !,665,2019-01-02T22:04:33Z
iFbwPzACEWw,UgxyQcvQa23bVagtUTd4AaABAg,@coleabbott7222,"Truly amazing
Calling all potterheads: raise your hand ✋✋✋",1652,2018-01-05T03:55:06Z
iFbwPzACEWw,UgwLZyy14t9Yl6pe-zd4AaABAg,@amanekabbaj,"0:10 - 5:19 Hedwig's theme 
6:07 - 8:20 Mr Longbottom flies 
8:37 -12:19 Fawkes the Phoenix 
14:01 - 17:15 Dobby the elf
17:34 - 19:21 Gilderoy lochart
20:14 - 24:10 Double trouble
25:20 - 27:32 Aunt marge’s waltz
28:02 - 31:00 Hogwarts March
31:10 - 33:21 Hogwarts forever/the moving staircase

34:56 - 38:24 The face of Voldemort
38:36 - 42:24 A window to the past/finale
43:28 - 45:52 Dumbledore’s farewell (wand raised)
45:53 - 48:28 Hogwarts hymn
49:46 - 54:00 The chamber of secrets
54:32 - 59:23 Harry's wondrous world
1:00:17 - 1:02:22 Leaving Hogwarts",1793,2019-01-30T19:52:13Z
iFbwPzACEWw,UgziH8JRyqEtrkUIns94AaABAg,@smartpants3920,"Idk why, but the Hedwig's theme makes me happy and cry at the same time.",721,2020-05-28T16:53:45Z
iFbwPzACEWw,UgyUuGum0QexhwbMs-94AaABAg,@tobiasvdb351,"Without these amazing people Harry Potter wouldn't be the same. Without this amazing music, Harry Potter wouldn't be the same.",253,2018-07-31T12:09:31Z
iFbwPzACEWw,UgxicDxgbY9-0Mt3VOJ4AaABAg,@jasono.1629,Love how they give a shout-out to John Williams who created this music. He is amazing and was almost 70 years old when he created this score. He has created the music for so many memorable movies it’s unbelievable.,84,2021-02-04T03:25:18Z
iFbwPzACEWw,UgwTOCKIkTddxxZzm-14AaABAg,@marcelocraprod1218,John Williams will be studied in the future as the Mozart of our time.,72,2021-09-27T01:59:36Z
iFbwPzACEWw,Ugz2I0KHCjtr8ZcIzxR4AaABAg,@ChucoSavage,YESSSSS I CAN LOOK AT THIS ALL DAY,142,2021-01-04T08:31:18Z
iFbwPzACEWw,UgwwKBojnwAT0Gpzo1V4AaABAg,@valentinamartinez2256,27:24 MAAAAARGEEEEE *Uncle Vernon Voice*,37,2019-01-31T05:04:46Z
iFbwPzACEWw,UgxdFcFNcpOcsLvmwd94AaABAg,@taysousaoficial,fã de Harry Potter - quem mais ai vendo em 2026 ?  :),1,2026-05-18T18:41:45Z
iFbwPzACEWw,Ugx7H396k_AFXvO9Qrx4AaABAg,@rachelyea5915,This just makes me feel really safe and warm inside. Like the Weasley's cottage in winter.♥️🌨️☃️,42,2021-01-12T18:28:57Z
iFbwPzACEWw,UgwInR2ENRVQJwmdYnJ4AaABAg,@dao_dara,"I am crying like a baby... my childhood, amazing! Thank you SO much for this great music",27,2020-04-06T15:47:43Z
iFbwPzACEWw,Ugy9PrM2ieAAcfL89VF4AaABAg,@babbisp1,1:00:40 The violinist woman is obviously feeling nostalgic while playing 😄,5,2024-07-12T19:16:40Z
