video_id,comment_id,author,text,like_count,published_at
NFG_nI8mDjA,Ugw1KSJEP7JpDM9BRYZ4AaABAg,@AI-bo3lz,"뉴스에서 상 받은거 보고 관련 영상 뜨길래 왔습니다.
정말 최곱니다.",88,2026-01-22T11:56:14Z
NFG_nI8mDjA,UgzeZU77tdJvf7ZjmLx4AaABAg,@선영김-u2k,"이렇게 멋진 작품을
국내에서도 많이 공연해 주셨으면 합니다",79,2025-07-21T08:18:18Z
NFG_nI8mDjA,Ugx5nG6WWytbc4tMQ1V4AaABAg,@aks0106,아름답네요.  전세계 순회공연이 이루어지면 좋겠습니다.  관계자 모든분께 찬사를 보냅니다.,75,2024-05-24T13:21:56Z
NFG_nI8mDjA,Ugw1B8imrYYI5CSeRlJ4AaABAg,@안태은-z2c,무용가겸 미술가인 더유화코리아님이 디렉팅하셔도 멋질듯. 그분은 안무도 의상도 직접하시던데. 💙,18,2026-02-07T00:47:57Z
NFG_nI8mDjA,UgwWoxnb-WeYJ_oqdvV4AaABAg,@videomong,의상 색감이 너무 정갈하고 아름다워요,10,2026-03-06T02:45:05Z
NFG_nI8mDjA,Ugz4yZn3MKsjyW3LU4B4AaABAg,@happyGrace3487,"영상만 봐도 입이 떡 벌어지는데 직접보면 얼마나 감동이 클까싶네요....""일무""의 현대적 재해석이 멋집니다.👏",74,2024-05-23T23:36:51Z
NFG_nI8mDjA,UgxAeXrSQNnFkz5x1mt4AaABAg,@namouikki,"한국의 전통적인 춤과 음악이 반복과 완벽한 통제를 통해 저렇게나 미니멀하고 기하학적인 결과물을 낼 수 있다는 게 정말 짱 멋있음.
뭔가... 원소? 최소단위의 개체? 들의 규칙적인 움직임으로 우주나 에너지의 작동 원리를 표현하는 것 같기도 함. 
암튼 보고 있으면 짜릿짜릿함.",87,2025-07-12T07:39:23Z
NFG_nI8mDjA,Ugx_znMDe9mL6uweO2R4AaABAg,@healthy-life-eatmovelove,멋지네요 쇼츠 보고 찾아왔어묘,111,2025-07-06T13:17:31Z
NFG_nI8mDjA,UgznM5K9hirTyBwrDK54AaABAg,@즈나프라,"멋지다 
우리나라에서 국제대회가 열린다면 개폐막식에 딱 어울리는 품격이 있네요",63,2024-05-24T13:07:27Z
NFG_nI8mDjA,UgzNl7Rp56lxpJTIwTx4AaABAg,@Golden_river-wk7hj,너무 멋져요. 이런 전통 춤이 국제개막식에서 보여져야합니다,100,2024-05-19T10:26:01Z
NFG_nI8mDjA,UgxmiCZ5hAZIu176ual4AaABAg,@suanne1217,"Watching from U.S.- I’m speechless! It’s beyond incredible creativity, and performances. I’ve seen the Chinese dance tours in the U.S. which looks more like circus dancing. The Korean version is very artistic, and possessing authentic beauty.",11,2026-01-25T21:21:05Z
NFG_nI8mDjA,UgzFO_Jf8-He0lFdLL94AaABAg,@할머니의4씨방교실.마,홍보 하면서  날짜  시간 없으니 허전한  마음,23,2024-05-25T06:02:12Z
NFG_nI8mDjA,UgxOt2_FtijubbrUZCd4AaABAg,@j-z2v,"정구호의 디렉팅이 너무 독보인다.
춤이 더 아름답게 느껴지고 고급스러워보임.
의상디자인,컬러,무대디자인 다 너무 아름다움",43,2025-04-06T23:58:19Z
NFG_nI8mDjA,UgzSkbo2_a2fuyMEqgJ4AaABAg,@hanbaedal,역사와 전통문화의 시야와 스펙트럼을 넓히는 공연.,42,2024-05-23T23:51:40Z
NFG_nI8mDjA,UgyLpEufOaJcc21w8d14AaABAg,@강희솔-t6n,아참 일본이 과거에 한국전통옷을 많이 카피했었죠.   나쁜놈들.,14,2026-01-28T11:05:07Z
NFG_nI8mDjA,Ugy0E9qMG9O8JQFjxO94AaABAg,@arttravel-b4e,"쇼츠보다 따라 와봤습니다.
종묘제례악은 제사를 위한 춤과 음악이라 딱딱하고 엄숙해서 이걸 현대무용에 접목할 수 있을까 했는데,  
여백의 조명과 깔끔한 의상, 활동적인 현대무용이  정말 보면서 눈이 휘둥그래 졌네요.  한국인의 자부심이 느껴집니다.",11,2026-01-25T13:27:31Z
NFG_nI8mDjA,Ugz606Df1_TN6tBNA6V4AaABAg,@매화-r7c,"진짜 보고싶네요 너무 멋있고 
세계만방에 알렸으면 하네요",33,2024-05-25T00:18:53Z
NFG_nI8mDjA,Ugzwzwak8q7H9X3Ye9Z4AaABAg,@블루라군-s9j,"안무도  중요하지만  제일먼저 의상이 압도적이어야   내용이  들어온다는 거,,,,,,,,,최고다 진짜......!!",45,2025-08-22T12:40:12Z
NFG_nI8mDjA,UgwtPtBX_hdL9BJnj514AaABAg,@daniellab1928,의상이 세련됐다 생각했더니 정구호 디렉터,146,2025-05-15T17:10:56Z
NFG_nI8mDjA,UgwrQuiNTftOE12hJtZ4AaABAg,@estest82,한국공연도 보기어려운데 올려주셔서 감사합니다,32,2024-05-18T12:40:02Z
NFG_nI8mDjA,UgyxnASkAg0JOVf2hxl4AaABAg,@NinanoNililiya,하나됨을 강조하는 한국적인 정서에 걸맞는 작품이네요. 하나됨을 사랑하는건 정말 유별날 정도입니다.,20,2024-05-26T00:22:53Z
NFG_nI8mDjA,Ugw7J4-ElBUlyGwhcxN4AaABAg,@서정민-n5g,"전율, 감탄, 감동
공연 꼭 보고싶네요. ❤",25,2024-05-21T03:26:45Z
NFG_nI8mDjA,UgyGCPUfk2n161ogPYN4AaABAg,@가시나모루-n6e,2026년공연일정 알고싶어요🎉🎉🎉,9,2026-01-28T09:03:50Z
NFG_nI8mDjA,UgyxvqvUHK43kkPzfm14AaABAg,@강희솔-t6n,감탄이 나온다ㆍ 진부한 클래식발레보다 확일히 수준높네,8,2026-01-28T11:03:26Z
NFG_nI8mDjA,UgwGqu-blKvkNo74C2B4AaABAg,@고요하고편안한,"너무 멋져요
직접 보고싶네요
가슴이 두근두근 💞",13,2025-08-08T09:03:37Z
NFG_nI8mDjA,UgyObBzEiBumglBVGEV4AaABAg,@jsori1978,세트와 의상도 정말 아름답네요.,19,2024-05-24T03:42:08Z
NFG_nI8mDjA,UgzTWywvx4BwyFfVtyd4AaABAg,@백제인-u6j,"내고향 쪽 빛 동쪽 바다,대한 민국 영토 독도 앞 바다에서 이무기가 용이 되어 고난과 역경을 이겨내고 승천하는 춤~!",10,2025-07-13T05:01:10Z
NFG_nI8mDjA,Ugy167yQslUKmwbYOaN4AaABAg,@goldmiss3050,너무 멋있다❤ 정구호의 패션 .연출 시대에 맞게 변화되고 발전되는 문화로 더 나아가길,12,2026-01-31T17:15:33Z
NFG_nI8mDjA,UgyFBnSQFhqcuOdTPT54AaABAg,@young5272dsa,"메가크루 이후로 우리 국악 무용에 대한시각 완전히 바뀜
평범한 돌에서 귀하디귀한 보석으로 바뀜
저만 그런거 아닐겁니다 😊❤🎉",9,2025-07-13T02:53:00Z
NFG_nI8mDjA,UgyAqo3LsMGDrbHieCR4AaABAg,@jeanypark6045,다음엔 공연 전에 올려주세요ㅠㅠ,87,2024-05-23T22:38:47Z
s9yWlKCzeJk,UgwA8mI5vEhhUhYP9ZN4AaABAg,@cleandish,"어떻게할거냐~이 아름답고 기막힌 콜라보! 
각국의 문화예술은 나름과 또 다름의 존재로 인해 가치와 존중을 받아야 하지만 긴 세월 역사를 지나 감춰졌던 대한민국의 예술문화가 이제야 글로벌 지구촌에 각광을 받는구나~
눈물이 나온다. 
세상  국수적인 국뽕이 (?) 아니다.
콧대높은 에술가들로부터 인정을 받았으니~

형언하기 어려운 이 아름다움 어쩔것인가!!",321,2026-01-23T22:57:42Z
s9yWlKCzeJk,Ugxjwnxheq4Cav3wZkJ4AaABAg,@brown_choco_rice,이거 연출한 사람 진짜....  와.....  완벽주의자의 끝판왕일듯,231,2026-01-24T03:21:59Z
s9yWlKCzeJk,UgxH61RFzt4e_V3YNt14AaABAg,@hk.teon.kim77,"APEC 광고에서의 종묘제례악 샘플링 한 것 듣고 종묘제례악 오래된 영상도 보고 했는데요...
정말 우리나라 전통 문화에 참여하시고 유지해 주시는 모든 분들께 감사를 드립니다.
그리고 이번 베시 어워드 수상에 정말 정말 뜨거운 박수와 응원의 마음을 드립니다.",137,2026-01-25T05:27:15Z
s9yWlKCzeJk,UgyjIXcN3PMruT8fo6p4AaABAg,@ilkilliy1725,연출과 색감이 끝장이구나...,247,2026-01-28T14:52:50Z
s9yWlKCzeJk,UgwDoICBD00W83DWfbZ4AaABAg,@dingring,베시 어워드 수상을 축하드립니다ㅎㅎ호,218,2026-01-23T14:45:17Z
s9yWlKCzeJk,UgzTUPHG837DLUExA0V4AaABAg,@호호홍-y6j,"저 의상, 무대 연출... 정구호 디자이너님 작품이겠죠?
의상 때문에 춤을 더 현대적으로 만들 수 있었던 것 같아요... 
너무 멋있어요~~~",119,2026-01-23T15:02:30Z
s9yWlKCzeJk,UgxSFgB3BSCheq21xid4AaABAg,@poly_dice,썸네일 기가막히게 뽑았네.. 진짜 카리스마와  춤선이 너무 아름답다,97,2026-01-26T04:03:19Z
s9yWlKCzeJk,UgxtwKHKc09tiIxgTaZ4AaABAg,@구인효-c4b,k-컬쳐의 영향력이 이제는 무용계까지...대단합니다. 우리나라 문화를 현대적으로 잘 알려주셔서 감사합니다.,136,2026-01-23T12:51:21Z
s9yWlKCzeJk,Ugx-Lg255TRx7cHBl_N4AaABAg,@국희이-g5n,"종묘제례악을
역경과 고난속에서도 지켜온
우리 역사와 조상님들이 너무나
위대합니다",69,2026-01-24T13:26:27Z
s9yWlKCzeJk,UgxFGHdevjRx_9tdNul4AaABAg,@bonitapdx,"사용된 악기도 전통 악기 일까요? 증말.. 늠 멋집니다...... 의상, 무대, 안무, 음악....... 뭐 하나 거슬르는게 0.0000001% 없네요.... 완벽이네요!",120,2026-01-23T12:21:19Z
s9yWlKCzeJk,Ugyb1IbPOTtVLQYldFp4AaABAg,@jjsoonh,의상도 참 멋지네요,202,2026-01-23T12:30:53Z
s9yWlKCzeJk,Ugw2-oUQI6-yUKdSq2x4AaABAg,@Authyval,그러니까 이게 평창 동계올림픽 개폐막식 컨셉이었단 말이지 원래...,88,2026-01-24T05:14:54Z
s9yWlKCzeJk,UgzK3JE4ggNCaBKWLEB4AaABAg,@김수정-v3y9w,"무용도 무용이지민, 색감이... 정말 예술이네요!",79,2026-01-25T16:16:30Z
s9yWlKCzeJk,Ugwq5qJsZVshPDCVSiJ4AaABAg,@sky1234sk,"의상도 원색을 순화시켜 세런되면서도 한국적인 멋이 물씬 풍기네요
눈덩어리 굴리듯 점점 더 가속도가 붙어서 우리 문화가 발전하네요
아울러 시골 구석구석까지  도시나 마을 미관도 세련되게 바뀌기를 기대합니다",44,2026-01-25T06:07:26Z
s9yWlKCzeJk,UgwCGig35suvk8gH8D94AaABAg,@hyeok-jaeo4829,못하는 걸 찾는게 더 어려운 나라,55,2026-01-26T12:34:22Z
s9yWlKCzeJk,Ugx38w08XjwifeKP__54AaABAg,@스스로-밝은,"영화, K-POP , 오페라, 연극, 클래식 , 무용 분야의 최고의 상. 한국이 다 골고루 받았네. 명실상부 문화강국.",36,2026-01-25T11:31:46Z
s9yWlKCzeJk,UgxSdXEhuFvgOzy4DVV4AaABAg,@정선화-c9g,"저 오렌지색 한복
개간지~",84,2026-01-25T04:39:27Z
s9yWlKCzeJk,UgxqAFnfLNPQztLGGGB4AaABAg,@나이수수,누가 해설 같은 거 해줬으면 좋겠어요.. 나는 막눈이라 그런지 뭔가 영감 같은 걸 못 느끼겠어요..,23,2026-01-25T11:52:40Z
s9yWlKCzeJk,UgyZ_A6SYVBkfbaUpGx4AaABAg,@Jay-h9f5p,무대연출과 의상도 한 몫 했네,54,2026-01-24T18:18:08Z
s9yWlKCzeJk,UgzSuX0G6dHMPoO3A954AaABAg,@SeulAhLee-cf2ln,이제는 진짜 거짓말 같다고 느껴질 정도다. 어디까지 가는 걸까. 그 많은 역경을 다 이기고 이 문화를 잘 보존해 갈 수 있도록 애써 주신 선조들과 대한민국 예술인들께 진심으로 경의를 표한다.,18,2026-01-24T12:01:11Z
s9yWlKCzeJk,UgwToFdieqdXfSi6fNp4AaABAg,@Chae848,공연 또 하면 좋겠다🥹💕,71,2026-01-23T12:59:28Z
s9yWlKCzeJk,UgwMmtReohdfq0rWbJN4AaABAg,@herlifekim9932,춤도  멋지지만 색의 조화도  감탄이 절로 😊😊😊,38,2026-01-26T11:55:17Z
s9yWlKCzeJk,UgwK67TA53SBY5mDVOl4AaABAg,@NY1075,옛날 연회에 분명 이런 공연도 있었을텐데 영화 같은 곳에 잘 녹여서 해외로 수출 좀 했으면,20,2026-01-24T08:38:23Z
s9yWlKCzeJk,UgxhKXHInPMqlRpBdzx4AaABAg,@이켕요Yikengyo,"한국에서 공연한다면,.... 피켓팅 이겠지?
풀버젼으로 보고 싶다...",24,2026-01-26T17:23:06Z
s9yWlKCzeJk,UgzZwFUR95nSNDY4MrF4AaABAg,@melody2018s,문화 강국 대한민국🇰🇷👏👏👏❤️,49,2026-01-23T13:51:46Z
s9yWlKCzeJk,Ugw6i7fMtHFUiOE-aKZ4AaABAg,@윤효윤-f3e,정구호 연출. 티 나네요.  잘했어요.,46,2026-01-23T06:04:59Z
s9yWlKCzeJk,UgybY3ZOtyef3Jvt_td4AaABAg,@반짝반짝생양파,넘넘 아름답고 멋집니다.. 이러니 상을 안 줄 수가 없구나.. 대한민국! 못하는게 뭐냐! 최고최고!!,20,2026-01-25T03:13:43Z
s9yWlKCzeJk,UgwAFqO34fXlY_iowcR4AaABAg,@miayim4267,"너무 멋집니다. 음악도 멋지고 안무, 의상도 멋져요.",44,2026-01-23T13:52:30Z
s9yWlKCzeJk,UgwDF0IKtKgyL8LDitl4AaABAg,@다아이-k4q,"안무가가   천재다  천재  
자랑스럽다",41,2026-01-28T03:58:52Z
s9yWlKCzeJk,UgxqxOyn81Rkj9qyYfd4AaABAg,@hb9545,의상과 무대 정치가 정말 고급스럽고 조화롭다,32,2026-01-28T11:56:55Z
DDTcKC7AUGs,Ugyn3RxnTplWdwlYJB14AaABAg,@sejongcenter,"서울시무용단 
〈일무〉
2025.8.21 - 8.24
세종대극장",87,2025-07-15T04:28:37Z
DDTcKC7AUGs,UgyKoQ-4ZjASE7-sRDx4AaABAg,@한지호-v2f,"미쳤음.고급지고 묵직하고 웅장하고  이건 해외에서 해야되는 공연
웅크리고 있던 한국무용이 드디어 날개를 피는 순간이왔네요
음악.의상 너무 미쳤음",174,2025-08-28T05:16:19Z
DDTcKC7AUGs,UgzsUuwRXwc1wWc1b554AaABAg,@에텔103,"대비되는 천연의 색감이 너무 판타스틱입니다~
특히 초록색과 색동 끝동 넘 인상적이고 예쁘네요^^",89,2025-07-27T17:46:50Z
DDTcKC7AUGs,UgzBsA84sdG4f_PVMZJ4AaABAg,@bebuilt1894,진짜 미친거 같음 진정 한국화가 뭔지 알거같음,163,2025-09-19T12:03:23Z
DDTcKC7AUGs,Ugyaka7IHTU-vmOO3nV4AaABAg,@youl7009,"요번 공연보고파도..초기에 다 매진..
공연일수를 늘려주거나 자주 보고픕니다.
아니면 타 지방에서라도 보고파요",158,2025-07-11T04:34:43Z
