video_id,video_title,description,channel_id,channel_name,channel_subscriber_count,channel_video_count,published_at,duration_sec,video_format,view_count,like_count,comment_count,video_url,matched_perf_id,matched_title,matched_genre,season_match,substring_hit,quote_hit,venue_match,date_match
wgQ8yvAnMdg,"[극단 전원 x DRAMATIC XX] 삼일천하 (연극 &#39;갑신의 거&#39; official track, ENG sub)","극단 전원의 '갑신의 거' 홍보 음원을 DRAMATIC XX가 제작하였습니다! 1884, 갑신년. 그 해에 조선의 자주독립을 위한 청년들의 ...",UCAU_EbK01WNLxfZqWzNX-KQ,극단적인 XX,30,51,2025-05-01T11:17:11Z,146,general,128,7,0,https://www.youtube.com/watch?v=wgQ8yvAnMdg,PF266161,갑신의 거 [충주],연극,other_season,True,True,False,True
wpqwCljcJ1E,[문화요] 207회 ‘21세기 돈키호테’의 춤 ❘ 국립발레단 ‘돈키호테’,세르반테스의 소설 [돈키호테]가 시대를 건너 대한민국의 K-발레로 되살아났습니다. 지난해 국립발레단의 각색으로 첫 선을 보인 ...,UC8vPuiBmEasM9ij1Nt1CkNg,대구MBC Program,98700,6826,2024-09-07T01:30:36Z,689,general,1652,26,2,https://www.youtube.com/watch?v=wpqwCljcJ1E,PF244630,"국립발레단, 돈키호테 [당진]",무용(서양/한국무용),other_season,True,True,False,True
ahf-6a5k3Ng,국립발레단 조연재 키트리 바리에이션 Cho Yeonjae kitri variation,2023년 9월 2일 국립발레단 전주 해설이 있는 전막발레 돈키호테 국립발레단 조연재 발레리나.,UCnJLWEZw6MJsA7ERD3FNCpQ,먹깨비,20,1,2024-07-09T16:42:46Z,100,general,18413,287,8,https://www.youtube.com/watch?v=ahf-6a5k3Ng,PF239415,"국립발레단, 돈키호테",무용(서양/한국무용),other_season,True,False,False,True
bYk5AoMqfco,국립발레단 발레 돈키호테 프레스콜 하이라이트,2014년 6월 26일(목)부터 29일(일)까지 예술의전당 오페라극장에서 공연되는 국립발레단 발레 돈키호테가 25일 오후 프레스콜을 ...,UCfvlWjrj5-HLvNqv9hKxlpg,플레이뉴스(이화미디어),3810,1848,2014-06-26T02:38:25Z,479,general,20420,80,0,https://www.youtube.com/watch?v=bYk5AoMqfco,PF239415,"국립발레단, 돈키호테",무용(서양/한국무용),unknown,True,False,True,False
3djN9KoJJFs,제201회 정기공연 돈키호테 트레일러,[제201회 정기공연 돈키호테 트레일러] 안무가 송정빈의 대표작이자 국립발레단의 고유 레퍼토리 돈키호테가 올여름 관객 여러분을 ...,UCqXxaAUCdtML1POvdp3Zm1w,Korean National Ballet,24200,228,2024-05-17T04:36:44Z,52,shorts,3801,76,3,https://www.youtube.com/watch?v=3djN9KoJJFs,PF239415,"국립발레단, 돈키호테",무용(서양/한국무용),other_season,True,False,False,True
wZ5pyKbI_wA,발레 돈키호테 키트리 바리에이션 - 국립발레단 안수연 발레리나 | 안수연리나 X 메시아댄스웨어 X 메시아컬쳐스튜디오,국립발레단의 떠오르는 주역 무용수 안수연 발레리나의 키트리 바리에이션   수연리나는 국립발레단 강수진 예술 감독이 선택한 ...,UC8oZsG56J9NW_AbWUVyVQTw,쉘위댄스팜 Shall We DANCEFARM,2390,117,2024-09-04T09:15:06Z,90,general,9990,,6,https://www.youtube.com/watch?v=wZ5pyKbI_wA,PF243892,"국립발레단, 돈키호테 [대구]",무용(서양/한국무용),other_season,True,False,False,True
89WBKCYaNkI,국립발레단 돈키호테 정은지발레리나 #발레 #ballet #정은지발레리나#국립발레단 #dance,국립발레단 꿈나무공연 해설이있는 발레 돈키호테 음성공연 커튼콜.,UCA-fiF1CnpHnCXzBYYribmg,James Jeon,1570,278,2024-10-08T17:26:44Z,12,shorts,6223,61,0,https://www.youtube.com/watch?v=89WBKCYaNkI,PF244630,"국립발레단, 돈키호테 [당진]",무용(서양/한국무용),other_season,True,False,False,True
YufuD-0GrX0,#발레돈키호테 1분요약💃🏻 #발레 #돈키호테 #취미발레 #ballet #dance #뮤지컬,,UCJ3WMAZKF0aYrzEzEY1OhXQ,댄싱마케터_하뉼,4320,261,2024-10-05T02:47:15Z,61,general,2575,21,0,https://www.youtube.com/watch?v=YufuD-0GrX0,PF244630,"국립발레단, 돈키호테 [당진]",무용(서양/한국무용),other_season,True,False,False,True
2a3gR4564cc,2024 초청공연 국립발레단_돈키호테 하이라이트 영상,"초청공연 국립발레단_돈키호테 하이라이트 영상 공개   ◼ 일시 ⎟ 6.5(수) ~ 6.9(일) ◼ 시간 ⎟ 수-금 7시30분 / 토,일 3시 ◼ 예매 ...",UCf-3C98faQZ9UvP8DpsgL3A,대한민국발레축제,1690,102,2024-05-17T05:10:34Z,52,shorts,553,10,0,https://www.youtube.com/watch?v=2a3gR4564cc,PF239415,"국립발레단, 돈키호테",무용(서양/한국무용),other_season,True,False,False,True
DGsq-Eil4Vk,국립발레단 돈키호테 커튼콜,국립발레단 돈키호테 커튼콜 #국립발레단 #돈키호테 #커튼콜#조연재발레리나 #이재우발레리노.,UCA-fiF1CnpHnCXzBYYribmg,James Jeon,1570,278,2024-06-05T15:43:15Z,71,general,70,0,0,https://www.youtube.com/watch?v=DGsq-Eil4Vk,PF239415,"국립발레단, 돈키호테",무용(서양/한국무용),current_season,True,False,False,True
fRRVe4NYz_g,국립발레단 해설이 있는 전막 발레 돈키호테 커튼콜,가마쉬(해설자) 김명규A 키트리 안수연 바질 김기완 거리의 무희 / 메르세데스 정은지 에스파다 나대한 돈키호테 박제현 산초 전호진 ...,UCxeFWVWPRTeJS1p1JaBzSlQ,반가방가,2650,1852,2024-10-23T13:50:59Z,197,general,60,0,0,https://www.youtube.com/watch?v=fRRVe4NYz_g,PF244630,"국립발레단, 돈키호테 [당진]",무용(서양/한국무용),other_season,True,False,False,True
vIm6dRIXecI,국립발레단  돈키호테 공연,천안예술의전당.,UC9Gv2zR47ESOCap7RPmrQZg,김선홍 충남도의원당선인,329,598,2023-09-24T06:20:58Z,210,general,102,0,0,https://www.youtube.com/watch?v=vIm6dRIXecI,PF239415,"국립발레단, 돈키호테",무용(서양/한국무용),unknown,True,False,True,False
EZHyk2RAKWg,2025 남양주시립예술단 신춘음악회,"04:02 2025 남양주시립예술단 신춘음악회 2025. 3. 22. (토) 16:00 다산아트홀 프로그램 00:00 01. 고양이 이중창(소프라노 전보민, ...",UCZFTAP8J_0xEjjhreKMHa4A,남양주시•남양주TV,28300,4213,2025-05-12T07:36:16Z,3994,general,1829,17,0,https://www.youtube.com/watch?v=EZHyk2RAKWg,PF260602,남양주시립예술단 신춘음악회,서양음악(클래식),other_season,True,False,True,True
Qw8zh8nvXNA,뮤지컬 [렛미플라이] 커튼콜 231013 | 박보검 F.,2023. 10. 13 뮤지컬 [렛미플라이] 커튼콜 CAST [이형훈 방진의 박보검 홍지희] #박보검 #렛미플라이.,UCwEkJYXJKI8lmk-EJaTOIZA,DB TOWN,1920,1143,2023-10-13T15:29:53Z,98,general,1319,168,8,https://www.youtube.com/watch?v=Qw8zh8nvXNA,PF229738,렛미플라이 [안양],뮤지컬,other_season,True,False,False,True
--aRWpW8iqI,가족오페라 ‘신콩쥐’,"전래동화를 현대적으로 재해석한 오페라, 전국 곳곳 감동 예고 이 작품은 (재)예술경영지원센터가 주관하는 '공연예술 지역 유통 지원 ...",UCuP6NKZRIAVL4Y5ThwGmCUA,영아츠컴퍼니Young Arts Company,229,139,2025-06-22T08:24:08Z,67,general,300,6,0,https://www.youtube.com/watch?v=--aRWpW8iqI,PF266288,신콩쥐 [증평],서양음악(클래식),other_season,True,True,False,True
aItf0hbeSJQ,가족오페라 ‘신콩쥐’,"전래동화를 현대적으로 재해석한 오페라, 전국 곳곳 감동 예고 이 작품은 (재)예술경영지원센터가 주관하는 '공연예술 지역 유통 지원 ...",UCuP6NKZRIAVL4Y5ThwGmCUA,영아츠컴퍼니Young Arts Company,229,139,2025-06-02T13:55:59Z,68,general,124,7,0,https://www.youtube.com/watch?v=aItf0hbeSJQ,PF266288,신콩쥐 [증평],서양음악(클래식),other_season,True,True,False,True
qCFdpaUsn-w,가족오페라 ‘신콩쥐’,"이 작품은 (재)예술경영지원센터가 주관하는 '공연예술 지역 유통 지원사업'에 선정되어 전국 문화예술회관 투어에 나서게 되었으며, ...",UCuP6NKZRIAVL4Y5ThwGmCUA,영아츠컴퍼니Young Arts Company,229,139,2025-06-06T06:19:49Z,74,general,71,3,0,https://www.youtube.com/watch?v=qCFdpaUsn-w,PF266288,신콩쥐 [증평],서양음악(클래식),other_season,True,True,False,True
8Q415mvAD7A,가족오페라 ‘신콩쥐’ 출연자 대기실,전국 공연 일정 - 4월 26일(토) 17:00  영도문화예술회관 (부산) - 5월 3일(토) 14:00  완주문화예술회관 (전북) - 6월 4일(수) 10:30   ...,UCuP6NKZRIAVL4Y5ThwGmCUA,영아츠컴퍼니Young Arts Company,229,139,2025-05-26T13:09:32Z,24,shorts,2012,13,0,https://www.youtube.com/watch?v=8Q415mvAD7A,PF266288,신콩쥐 [증평],서양음악(클래식),other_season,True,True,False,True
QYHULOTv20E,가족오페라 ‘신콩쥐’,"전래동화를 현대적으로 재해석한 오페라, 전국 곳곳 감동 예고 이 작품은 (재)예술경영지원센터가 주관하는 '공연예술 지역 유통 지원 ...",UCuP6NKZRIAVL4Y5ThwGmCUA,영아츠컴퍼니Young Arts Company,229,139,2025-06-02T13:57:54Z,68,general,664,3,0,https://www.youtube.com/watch?v=QYHULOTv20E,PF266288,신콩쥐 [증평],서양음악(클래식),other_season,True,True,False,True
S2Dou8PEI_M,제10회 서귀포오페라페스티벌 - 가족오페라 ‘신콩쥐’,"2025 제10회 서귀포오페라페스티벌 여수, 남원, 해운대, 울산, 안양, 영도, 완주, 증평 의 흥행을 넘어, 이번에는 제주 서귀포오페라 ...",UCuP6NKZRIAVL4Y5ThwGmCUA,영아츠컴퍼니Young Arts Company,229,139,2025-07-02T03:30:22Z,41,shorts,60,4,1,https://www.youtube.com/watch?v=S2Dou8PEI_M,PF266288,신콩쥐 [증평],서양음악(클래식),other_season,True,True,False,True
