video_id,comment_id,author,text,like_count,published_at
5Kp0wJhMbUA,UgwEEAD20tw-Vzsh0654AaABAg,@heanukang,우리는 살아있는 화산입니더!!,3,2024-05-20T06:56:32Z
5Kp0wJhMbUA,UgwbINEdN0JyLExSnRF4AaABAg,@쿨쿨-h8q,활화산 꼭 다시 가져와주셔야 해요 꼭… 제발 꼭…,0,2024-06-14T15:10:53Z
5Kp0wJhMbUA,Ugw8fP5mPBvkv-CYxnt4AaABAg,@JJ-zt5sx,좋아하는 연출과 좋아하는 배우가 만났다!,1,2024-05-20T13:25:21Z
5Kp0wJhMbUA,UgwpCt1Dsb2jQi5VZwV4AaABAg,@dopian,공연 정말 최고였습니다.,0,2024-06-07T14:05:22Z
itmQKSrF1O0,UgyXr9WZVsqg_DJzKbZ4AaABAg,@생양아치치,실험적이고 패기 넘치는 연극적 장치와 촘촘한 연기 앙상블까지 더해진 역동적이고 말 그대로 ‘재미’로 가득찬 보는 맛이 있는 공연이였습니다. 정말 재밌었어요!,2,2024-06-05T16:09:13Z
itmQKSrF1O0,UgydiRZXs_skgc2En2J4AaABAg,@heanukang,"""아무도 믿을 사람 없심니더. 오직 있다면 우리 자신 뿐입니더!""",1,2024-05-28T11:19:34Z
itmQKSrF1O0,Ugzh4LIpqe37tEy4D194AaABAg,@Zkflaq,살면서 본 연극중 제일 재미있었음,1,2024-06-05T05:38:48Z
itmQKSrF1O0,UgzKBhqixaFTaapplkl4AaABAg,@spaceee55,"무슨 연극이 이래 간지나노,,",2,2024-06-03T14:51:59Z
itmQKSrF1O0,UgxYv2tnHl8WyBC8c0p4AaABAg,@yenividivici5248,혹시 오프닝에 세남매가 춤출 때 나왔던 노래 제목 알 수 있을까요??,1,2024-05-29T12:48:37Z
itmQKSrF1O0,UgxZUK4Bzx9dk6bQCZJ4AaABAg,@금강이조은,극단적인 분들인가요,0,2024-08-23T09:51:42Z
itmQKSrF1O0,UgwPjc4_8S6GzONmPkV4AaABAg,@금강이조은,공무원들이  너무 노는것 같은데,0,2024-08-23T09:50:55Z
dFSKuvwLKos,UgxEBWShDM06vmtywbl4AaABAg,@푸린얌얌,어제 금요일 저녁 공연으로 보고 왔어요~~~ 기대를 많이 하고 갔는데 정말 170분을 몰입해서 보고 왔네요! 재미난 연출도 많고 빠져들어서 봤어요. 좋은 공연 올려주셔서 감사합니다.,0,2024-06-01T05:22:32Z
V2o_i6HOHcQ,Ugy8oK7UNb4PZ5O7Mdl4AaABAg,@super_sunday,진짜 너무 재밌었어요... 한참 여운이 남네요,0,2025-08-02T14:00:17Z
V2o_i6HOHcQ,Ugzeok3sC5KBLLgibIB4AaABAg,@knhfyhkor,띠발! 이번에 꼭 보러간다,0,2026-02-25T20:01:52Z
V2o_i6HOHcQ,UgzL_OZ_aXdu1nO5XyZ4AaABAg,@user-dq6rl4ssr7f,연극 많이 봤지만 손에 꼽는 명작이었습니다,0,2025-10-22T07:22:14Z
V2o_i6HOHcQ,UgyzU21lUZ8kE1-GPM94AaABAg,@Jooooon126,최고입니다..ㅠㅠ,0,2025-07-24T05:01:33Z
V2o_i6HOHcQ,UgwRwNmtNq9LcrENuxB4AaABAg,@뽀로뽀로미-x9v,와 진짜 재밌게 봤어요 이런 재밌는 연극은 많이 알려졌으면 좋겠네요 😊,0,2025-07-24T07:21:48Z
V2o_i6HOHcQ,UgwvFgCwzt9Itmev7EZ4AaABAg,@jenni3730,배경음악이 뭔지 알 수 있을까요?,1,2026-02-18T12:05:04Z
nFNPvwZLa9Y,Ugytv6xLAHS6HgVACWx4AaABAg,@자비에놀란,올려주셔서 감사합니다 :) 활화산 정말  재미있게 봤는데 이렇게 보니 정말 좋네요😊,0,2024-06-16T13:16:36Z
8bAVlAUECwM,UgwGDEgIESietId_s514AaABAg,@HappyShow-oz3fx,역시 활화산 ^^,1,2024-05-30T05:22:27Z
8bAVlAUECwM,Ugwq5GfV2zfiwPwBMT54AaABAg,@Gyung_tan,주인공이 무대에서 쓰는 에너지가 엄청나더라구요... 굉장히 집중하며 봤던 공연입니다...,1,2024-07-10T06:10:25Z
7xYu5P9a9wg,UgwYwEnXbmlfxY6-yMZ4AaABAg,@정순금-s7l,"도움 받는걸 당연하듯 받아들이면 평생 거지꼴 못 면합니다
ㅠㅠ",1,2021-05-24T04:18:36Z
7xYu5P9a9wg,UgyvIyeGCUJLzXfbCD94AaABAg,@atthewow,저거 보존할 수 있으면 바닷가 어디 메꿔서 땅넓힐때 쓰면 좋겠다.,0,2021-05-24T03:55:04Z
7xYu5P9a9wg,UgwSk0JOwtGXLoOFrKx4AaABAg,@정순금-s7l,부여가 역사속에서  갑자기 사라져 버린게 백두산의 화산 분출이 아니었을까?...,1,2021-05-24T04:15:25Z
7xYu5P9a9wg,UgzBXnxRrHO1TTu2F8R4AaABAg,@alovepjalove7892,첫글 개꿀,0,2021-05-24T03:35:25Z
3-MkxjSsSqE,UgyrDiih4aNGYlCTlMJ4AaABAg,@유기호대중교통채널,1:15 철도청 초저항이 중앙선에 시운전?,0,2021-08-09T03:14:23Z
_TYYUAZDtQY,UgyExVHClMjjJzY9RyR4AaABAg,@j미경,"존경합니다!진정한 어른,민중들에게  옳은길을 내어 주려 애쓰시는 모습에 감동하고 갑니다",3,2019-04-03T14:12:57Z
_TYYUAZDtQY,UgxTAPgvUD8gSXTejvx4AaABAg,@minjachoi6019,"김용옥 교수님 존경합니다
쓴소리 바른소리에 시련이 많을지언데 부디 소신 잊지 마시고 힘내시길.",0,2019-04-09T23:22:29Z
c-yJDvuxPYQ,UgzzExvt2_5BceruAPx4AaABAg,@anggelliaworship,"멋진 여행길!
국제 평화공원!
바램대로 평화가 실현되길...
행복 가득한 날되세요",2,2023-03-21T22:09:04Z
c-yJDvuxPYQ,UgxRUNhP1Y5jyrVbxaF4AaABAg,@-emotionalletter-,"와!Waterton lakes 엄청 멋지네요. 그저 반짝이는 물만 봐도 하루종일 행복합니다. 
자연이 주는 평안과 행복, 게다가 잘 어우러진 인공. 머물고 싶네요. 며칠.",2,2023-03-27T23:46:23Z
c-yJDvuxPYQ,UgwDhdAbRLGoB4lLhCV4AaABAg,@camptriplife,"와우!! 평화롭고 그림 같은 워터튼 레이크 국립공원이군요
깨끗한 호수와 멋진 풍광으로 감탄이 절로 나오는 곳입니다
만나서 반갑습니다^^
구독, 좋아요, 꾸~욱  누르고 갑니다
자주 들릴께요~

늘 건강하시고 행복하세요~~🤗🤗🤗",3,2023-02-27T06:41:03Z
c-yJDvuxPYQ,UgyXLL1oEYqywqgj1sJ4AaABAg,@sannimtv,"Canada 의 Rocky Mountain에 있는 아름다운 Waterton Lakes National Park 을 매우 자세히 보여주시네요.
저희도 작년에 갔을 때 예약을 하지 않아서 캠핑장이 만원이라 자리를 잡을 수가 없었으나 
캠핑장 대신에 파킹장에서 $11.50 ($23.00/원래 가격)만 내고 샤워장과 화장실이 있는 주차장에서 
모든 시설을 무료로 사용하고 잠을 잘 수 있도록 친절하게 허락하여 주신 레인져 덕분에 
너무나 편하게 시설을 사용할 수가 있어서 좋았습니다. 
다시 가고 싶은  캐나다의 멋진 국립공원이었습니다.
제가 장거리 여행을 하느라고 지금에 야 보았습니다. 
베짱이님, 그동안 별고없이 편안하시지요~ ^^ L-28",2,2023-03-17T20:57:32Z
c-yJDvuxPYQ,UgwyX4-WvHClwO0yJ1V4AaABAg,@travellerworld8966,최근에 가신 건 아니죠?  영상 올릴 때 촬영날짜를 같이 올려주시면 여행 할 때 더 도움이 될 듯 합니다. ^^,3,2023-02-18T09:40:58Z
KovS5Ftnpc4,Ugw_Wfi4Xq28UmoSzMx4AaABAg,@춉0213,대체 이런 소식은 어디서 알 수 있나요..? 오늘 기범 배우님 인스타 스토리 보고 알았네요..😢,0,2024-07-28T15:57:41Z
gmg6KG8eDu8,UgzUDPLwn-hI3ACensN4AaABAg,@sophia4716,와 너무 멋지세요❤,0,2024-11-28T15:11:21Z
XZmlPYEa0Is,Ugw7U80wxlNF0KGTKkx4AaABAg,@고영희희희,이뿌니....,0,2025-10-13T09:10:15Z
XZmlPYEa0Is,UgyLx3OYnTXpjd2yfU94AaABAg,@Itachi72xx,ㅈㄴ아름답다……..,0,2024-07-29T16:00:00Z
XZmlPYEa0Is,Ugz6Z71JoKRlbgfrO3p4AaABAg,@성이름-g3z4c,어머!어머!어멈멈머!!!!,0,2024-07-29T00:55:33Z
XZmlPYEa0Is,Ugy22lRtHLboP_GwkSx4AaABAg,@Clayyyynhne,What his name?,0,2024-08-02T13:01:28Z
OVhklPrvzzk,UgyUSzCNgukNrLzCtkl4AaABAg,@4re264,유전저 색소 변이??  어떻게 파라지?? 정상인가 냥이들에겐? 근데 귀엽다,0,2023-06-27T02:21:09Z
qEhBSDcIQNk,UgwpSyXyndLorVVrpel4AaABAg,@최정필-z1z,실황을 보지 못해서 아쉽습니다. 역시 부산시립합창단!! 연초 10만원이 넘는 돈을 들여 샤롯데에서 본 뮤지컬 보다 좋습니다. 그리고 피노키오 너무 귀여워요ㅎ 이런 기획이 자주 이뤄졌으면 좋겠습니다.,1,2024-10-21T11:00:56Z
qEhBSDcIQNk,UgyfZPKshc8TmjIvHbJ4AaABAg,@보라색토끼-k7f,"저는 파란마녀가예뻐요❤
[난이거봤음](찐)",0,2025-05-02T08:42:51Z
bhok8dyZFEA,UgzvJ3RQMygpMKgCjWF4AaABAg,@heejunlim7971,홍보 최곱니다!^^,0,2025-04-02T08:09:21Z
bhok8dyZFEA,UgzUEqbqBONeq1AQITN4AaABAg,@손연옥-f2w,"음악과 구성 참좋아요
짧지만 홍보내용을 확실히 볼수있고 보고싶은 맘도 생기네요 기대되요~
피노키오가 어떤 모습으로 나타날지~~",0,2025-04-02T06:38:49Z
_6dPrUqGEec,Ugwql_7WBgeT1PBAVkN4AaABAg,@빠꾸TV,마음껏 욕해주세요 ~^^,1999,2023-10-08T05:30:48Z
_6dPrUqGEec,UgzDqnss9LNddUt2hvx4AaABAg,@shink.h7367,깡패라기 보다는 공사현장에 출근하는 아재같아요.ㅋㅋ,2640,2024-04-14T12:23:44Z
_6dPrUqGEec,Ugy0dtHpfkIfYKPdwdB4AaABAg,@전땅크2,깡패냐 건달이냐 양아치냐 돼지국밥이냐 도대체 정체성을 알수가없네🤔,2949,2023-07-13T15:34:55Z
_6dPrUqGEec,UgxQ8uvISCad6SnP3fp4AaABAg,@rip644,이정도로 쪽팔리기도 쉽지않은 일인데 용하네..,1332,2024-07-13T06:17:25Z
_6dPrUqGEec,UgyEgLAwFHZ2b4-tmGV4AaABAg,@enteralpha3861,어깨에 연장끼고 걷는 돼지는 걸어다니는 돼지 바베큐를 표현한건가?,353,2025-10-10T16:17:52Z
_6dPrUqGEec,UgxMvmT8_DUajAfESu94AaABAg,@sma6358,에고 참 없어 보인다. 양아치들이란 말이 이런것들 한테 해당 되는거네.,1428,2023-09-15T10:25:46Z
_6dPrUqGEec,UgxNmlfMzlYc1UFdJXF4AaABAg,@이용우-w5f,창피하지 않나 끝은 교도소다,452,2024-03-29T12:32:03Z
_6dPrUqGEec,UgwWmQUo94J-J_F7KNF4AaABAg,@jeswood4172,차에서 내리는 배풀뚝이 땅꼬마 너무 귀여워요,833,2024-08-05T01:48:31Z
_6dPrUqGEec,UgxAYE3F4TKvVy0Einl4AaABAg,@S스티브-q7j,저것들도 태어날때는 애기로 나왔을텐데..어쩌다가 저런꼴이 되었을까? 무슨 사연으로?,2,2026-06-28T08:02:01Z
_6dPrUqGEec,UgwxkRq1OsiBpSUSjqx4AaABAg,@웃기냐-o5g,"와 한국인들이였어 ㄷㄷ
다 중국인 같이 생겨서 놀랍다",55,2022-08-24T17:36:57Z
