video_id,video_title,description,channel_id,channel_name,channel_subscriber_count,channel_video_count,published_at,duration_sec,video_format,view_count,like_count,comment_count,video_url,matched_perf_id,matched_title,matched_genre,season_match,substring_hit,quote_hit,venue_match,date_match
NimIOtEwrZA,2024 국립민속국악원 홍보영상 가족편 쇼츠 #shorts,[6~7월 공연 일정 안내] 2024. 6. 22.(토) 광주시립창극단 교류공연 '천변만화' / 예원당 15:00 2023. 6. 26.(수) 국악콘서트 다담 '박강용 ...,UC54URObwDvE1nIEiVjaGu-A,국립민속국악원,5380,407,2024-06-14T08:43:19Z,31,shorts,536,14,0,https://www.youtube.com/watch?v=NimIOtEwrZA,PF242383,"광주시립창극단 교류공연, 천변만화",한국음악(국악),other_season,True,True,True,True
u8ctN6iQyrs,‘날치답게’ 살다 간 조선 최고 소리꾼 | 국립창극단 ‘이날치傳’,'날치답게' 살다 간 조선 최고의 소리꾼 2024년 초연 당시 '전통연희와 판소리가 어우러진 유쾌한 무대'라는 호평을 받으며 객석점유율 ...,UCJ55axexMkXqp1Fgwvmdsgg,국립극장 National Theater of Korea,37800,1221,2025-10-29T07:07:38Z,20,shorts,25015,43,2,https://www.youtube.com/watch?v=u8ctN6iQyrs,PF276722,"국립창극단, 이날치傳 [평택]",한국음악(국악),other_season,True,True,False,True
xtYbZR7Snwk,국립창극단 ‘이날치傳’ | 메이킹 영상 Making Film,'날치답게' 살다 간 조선 최고의 소리꾼 2024년 초연 당시 '전통연희와 판소리가 어우러진 유쾌한 무대'라는 호평을 받으며 객석점유율 ...,UCJ55axexMkXqp1Fgwvmdsgg,국립극장 National Theater of Korea,37800,1221,2025-11-14T04:59:36Z,214,general,1307,34,5,https://www.youtube.com/watch?v=xtYbZR7Snwk,PF276722,"국립창극단, 이날치傳 [평택]",한국음악(국악),other_season,True,True,False,True
eoN8t_3ARMY,국립창극단 ‘이날치傳’ | 메이킹 영상 Making Film,'이날치傳'은 양반집 머슴으로 태어나 조선 최고의 소리꾼이 된 고집 센 남자의 이야기다. 조선시대 신분사회가 무너지면서 천민들에게 ...,UCJ55axexMkXqp1Fgwvmdsgg,국립극장 National Theater of Korea,37800,1221,2024-11-12T03:07:34Z,174,general,2782,62,5,https://www.youtube.com/watch?v=eoN8t_3ARMY,PF245490,"국립창극단, 이날치傳",한국음악(국악),other_season,True,True,False,True
Xzbr9WjPmBI,‘날치답게’ 살다 간 조선 최고 소리꾼 | 국립창극단 ‘이날치傳’,'이날치傳'은 양반집 머슴으로 태어나 조선 최고의 소리꾼이 된 고집 센 남자의 이야기다. 조선시대 신분사회가 무너지면서 천민들에게 ...,UCJ55axexMkXqp1Fgwvmdsgg,국립극장 National Theater of Korea,37800,1221,2024-11-04T09:21:42Z,25,shorts,23128,90,5,https://www.youtube.com/watch?v=Xzbr9WjPmBI,PF245490,"국립창극단, 이날치傳",한국음악(국악),other_season,True,True,False,True
nbNGfeyIflY,국립창극단 이날치傳,이날치 이광복/남창동 개다리 최용석 어릿광대 서정금 유연이 이나경 박만순 박성우 송흥록 김금미 정춘풍 최호성 송우룡 남해웅 외 ...,UCoJxyPX5qAdR0KOVdgSXASQ,라진,424,581,2025-11-24T12:04:41Z,263,general,27,0,0,https://www.youtube.com/watch?v=nbNGfeyIflY,PF269586,"국립창극단, 이날치傳",한국음악(국악),current_season,True,False,False,True
vsw7TdQL6sI,2025.11.23.  국립창극단 이날치傳,달오름극장 1층 A열 23번 커튼콜 영상과 가족사진 우리 가족의 추억기록.,UCf4WqiEjpsrSTH9a4V-0MxA,윤세연,22,16,2025-11-23T12:25:45Z,260,general,20,0,0,https://www.youtube.com/watch?v=vsw7TdQL6sI,PF269586,"국립창극단, 이날치傳",한국음악(국악),current_season,True,False,False,True
VkKABsj_vWk,[2024.11.16] 국립창극단 이날치傳 김수인 퇴근길(2),,UCu7ACP8CjP4G7DqNcOMc_GA,이로비,1450,3648,2024-11-16T10:48:50Z,22,shorts,580,6,0,https://www.youtube.com/watch?v=VkKABsj_vWk,PF245490,"국립창극단, 이날치傳",한국음악(국악),current_season,True,False,False,True
TIBElTTOX0M,[2024.11.16] 국립창극단 이날치傳 김수인 퇴근길,"이날치 공연 후 소리꾼 김수인 공식 퇴근길입니다. 팬분들 모습은 안 나와서 그대로 올리는데, 혹시 목소리 나오는 것이 불편하시면 ...",UCu7ACP8CjP4G7DqNcOMc_GA,이로비,1450,3648,2024-11-16T09:42:16Z,714,general,92,6,0,https://www.youtube.com/watch?v=TIBElTTOX0M,PF245490,"국립창극단, 이날치傳",한국음악(국악),current_season,True,False,False,True
hdBemG2h9S8,[2025.11.22] 국립창극단 〈이날치傳〉김수인 퇴근길 (2),,UCu7ACP8CjP4G7DqNcOMc_GA,이로비,1450,3648,2025-11-23T13:47:17Z,14,shorts,927,3,0,https://www.youtube.com/watch?v=hdBemG2h9S8,PF269586,"국립창극단, 이날치傳",한국음악(국악),current_season,True,True,False,True
r8azjx2luh0,[2025.11.21] 국립창극단 〈이날치傳〉재연 첫공 커튼콜 (이광복 날치 회차),,UCu7ACP8CjP4G7DqNcOMc_GA,이로비,1450,3648,2025-11-21T15:05:35Z,256,general,13,0,0,https://www.youtube.com/watch?v=r8azjx2luh0,PF269586,"국립창극단, 이날치傳",한국음악(국악),current_season,True,True,False,True
pRNcO9L-x7g,[2025.11.22] 국립창극단 〈이날치傳〉재연 둘공 커튼콜 (김수인 날치 회차),,UCu7ACP8CjP4G7DqNcOMc_GA,이로비,1450,3648,2025-11-23T13:10:12Z,265,general,4,0,0,https://www.youtube.com/watch?v=pRNcO9L-x7g,PF269586,"국립창극단, 이날치傳",한국음악(국악),current_season,True,True,False,True
R_-HJptxBPo,[2025.11.22] 국립창극단 〈이날치傳〉김수인 퇴근길 (1),,UCu7ACP8CjP4G7DqNcOMc_GA,이로비,1450,3648,2025-11-23T13:35:37Z,1359,general,20,3,0,https://www.youtube.com/watch?v=R_-HJptxBPo,PF269586,"국립창극단, 이날치傳",한국음악(국악),current_season,True,True,False,True
xgOLgiYGcK8,[2024.11.16] 국립창극단 이날치傳 커튼콜,,UCu7ACP8CjP4G7DqNcOMc_GA,이로비,1450,3648,2024-11-16T09:37:58Z,251,general,181,1,0,https://www.youtube.com/watch?v=xgOLgiYGcK8,PF245490,"국립창극단, 이날치傳",한국음악(국악),current_season,True,False,False,True
GxBRJIOocvw,20241121 창극 이날치전 커튼콜,20241121 국립창극단 이날치傳 커튼콜 이광복 배우님 외 원캐스트 아무 정보 없이 그냥 국립창극단 공연이어서 보러갔는데 볼거리도 ...,UCiIfd0ZSl0SSXiZZFr0Snxg,oo,1500,366,2024-11-21T15:11:15Z,210,general,346,7,2,https://www.youtube.com/watch?v=GxBRJIOocvw,PF245490,"국립창극단, 이날치傳",한국음악(국악),other_season,True,False,False,True
8jvPuJub2Kk,241120 창극 이날치傳 커튼콜 (김수인 막공),국립창극단 이날치傳 2024. 11. 20 국립극장 달오름극장.,UCWJ9LpuLtOTkdt9LTnw0ujQ,레떼효과 Lette Effect,4290,847,2024-11-21T14:47:34Z,234,general,162,10,0,https://www.youtube.com/watch?v=8jvPuJub2Kk,PF245490,"국립창극단, 이날치傳",한국음악(국악),other_season,True,False,True,True
