video_id,comment_id,author,text,like_count,published_at
SYCiRhftezA,Ugy1-4cc9H1EExU4S1J4AaABAg,@이원석-c7d,"피아노 반주는 강릉 출신 조재혁 교수님 이군요 
강릉살다 이사를 했으니 그립군요",3,2022-04-29T06:54:47Z
SYCiRhftezA,Ugxm2D76Hb7RRD2C81R4AaABAg,@beijlander,"The 'Bachkoor Apeldoorn' will perform 'Mass' in november this year in Apeldoorn, the Netherlands! I'm a tenor in this choir. I love the harmonics and the rhythms. It's quite difficult, but we will make a great performance Steve. I'm sure! 

Greetings,
Bart",2,2022-05-31T23:31:16Z
SYCiRhftezA,Ugyd3FmmEeFRYNXx4Zt4AaABAg,@sweet_potato_latte01,"저는 00중 합창단 찌끄래기 입니다 
이곡을 합창하는데 대회에서 한다 하니 너무 떨립니다",1,2023-06-13T11:36:58Z
1CCzW1Bs5ok,UgywqgYsz4r0VXlWT2F4AaABAg,@kacting_studio,글자를 거꾸로 쓴 상태에서 읽다보니.. 제르비네뜨 발음할 때.. 순간 멈칫멈칫 하네요.. 이해바랍니다ㅠㅠ A4용지에 있는 글자가 저한테는 거꾸로 읽히는 바람에...ㅠㅠ,3,2019-06-04T12:51:14Z
1CCzW1Bs5ok,UgxbE0w3VbiXW1IRyZN4AaABAg,@Unknown01011,"선생님, 질문하나 드려도 될까요? 스카펭의 간계 책을 구매해서 읽고싶어서 포털사이트에 검색을 했는데, 스카펭의 간계, 스카펭의 간계 - 수전노 이렇게 두개가 있는데 어떤 차이가 있고 무엇을 사서 읽어야하나요?",0,2019-09-12T07:03:19Z
mbi-ifiRj44,UgwpMPXUWEtvc2LS5_l4AaABAg,@DaReng01,"거너릴(모략) 34:25 , 광대40:30 , 거너릴(망령기 협박) 46:45 , 리건(리어왕 배신) , 1:14:45 거너릴(에드먼드유혹) , 1:44:55 거너릴 (부부싸움) 1:47:56",4,2020-01-10T02:44:05Z
mbi-ifiRj44,UgzOLChd1qzHCJRVjOJ4AaABAg,@athena-j8s,혹시 광대노래는 무슨 노래이에요,0,2020-05-13T11:22:18Z
mbi-ifiRj44,UgyDJnpDuNXIbc748pt4AaABAg,@yunn123-f,2:11:00 2:15:00,0,2020-01-12T23:06:21Z
mbi-ifiRj44,UgxgD5Nw_J5yMej4dAZ4AaABAg,@eogok_cocoball,1:57:20,0,2023-08-27T09:56:56Z
mbi-ifiRj44,Ugy3CTX167dOdliTT1h4AaABAg,@으애앵응,45:08 와드,0,2020-04-29T18:26:39Z
mbi-ifiRj44,Ugw5OgaZkSfwP_w7jxF4AaABAg,@메론맛강아지,39:50,0,2020-09-19T12:42:53Z
mbi-ifiRj44,Ugy5MH5DV1NeDTDEYzl4AaABAg,@xxen00_1,1:09:31,0,2026-02-09T12:26:55Z
bUsAWJoJkjo,UgwveqRkh14EheTzOix4AaABAg,@jungda_swim,"화성시청 수영선수 훈련장으로 유명한 화성 유앤아이센터! 
💵 자유수영 3,000원, 3시간
🏊🏻‍♀️ 50m 8레인 (1.2m~1.8m), 유아풀, 사우나(체온조절실)
🚘 주차 무료, 지상/지하 매우 넉넉, 입출차 체크 안함
📍화성 유앤아이센터 경기도 화성시 태안로 145 화성시, 지하 3층
​
✔ 롱핀, 킥판 가능한 50미터 해수풀 *시간표 확인 필요
✔ 통유리로 비치는 볕 보면서 수영 가능
✔ 매 시간 10분씩 휴식시간 칼같이 지키는 편
✔ 지하 2층​ 노노카페에 관람석이 있어 수영장 전경 볼 수 있음
​✔ 주말 오전 11시 기준 한 레인 당 4명 가량으로 매우 여유로움",26,2025-05-24T09:28:29Z
bUsAWJoJkjo,Ugx28QuaZj8zP3cehu94AaABAg,@조달구-m5f,"많이 멀긴 한데, 시설도 좋고 이용료도 저렴하니 좋네요!!!",2,2026-03-23T08:49:59Z
bUsAWJoJkjo,UgzGgy5cw8q1rjakyHB4AaABAg,@변설양,이런 귀한 정보를ㅎㅎㅎ이 와중에 수영가방 넘 귀욥ㅎㅎ❤,3,2025-05-24T11:07:24Z
bUsAWJoJkjo,UgyLp-_N3Um2ntQZB4x4AaABAg,@오늘은어디,"우와~ 우리수영장이닷~! ㅎㅎ
설명을 잘해주셨네요 ^^
좋아요 꾹~~~!",3,2025-10-20T09:47:16Z
bUsAWJoJkjo,UgyIa8lu6JhyH2UDj-R4AaABAg,@_cathy9586,앙대 나의 유앤아이,3,2025-06-11T11:00:18Z
