video_id,video_title,description,channel_id,channel_name,channel_subscriber_count,channel_video_count,published_at,duration_sec,video_format,view_count,like_count,comment_count,video_url,matched_perf_id,matched_title,matched_genre,season_match,substring_hit,quote_hit,venue_match,date_match
eBKvWcDd9zU,#현역가왕2#소리꾼#김준수#창극 콘서트-토선생 용궁가다 #커튼콜#진도아리랑#소리꾼 김준수#유태평양#이광복#판소리#k팝#소리꾼#음성문화예술회관#,리어에 이어 창극 토선생 용궁가다 관람 하러 3시간을 넘게 운전하고 왔는데 오길 너무 잘했네요!! 창극에 앵콜이 있다는걸 처음 ...,UCK6usPqMa7gt-wjR-42vPXw,국악소녀 박제하,886,144,2024-07-21T14:01:47Z,158,general,3644,141,17,https://www.youtube.com/watch?v=eBKvWcDd9zU,PF243712,"국립창극단, 토선생 용궁가다 [음성]",한국음악(국악),other_season,True,False,True,True
BA2VQeN6XR8,"240713 창극콘서트 &#39;토선생, 용궁 가다&#39; 커튼콜",,UCTspCq8OmkjWje6UHfyAEzA,J P,69,221,2024-07-13T10:18:09Z,182,general,3565,116,15,https://www.youtube.com/watch?v=BA2VQeN6XR8,PF243712,"국립창극단, 토선생 용궁가다 [음성]",한국음악(국악),other_season,True,False,False,True
-SFB5BEW4ZM,#토선생용궁가다 #소리꾼 김준수#유태평양 #국립국악원 #판소리#창극#국악#김다현#김보곤 스승님#현역가왕2#김준수,커튼콜​ #공연예술​ #국악​ #아이돌​ #창극​ #리어​ #국립창극단​ #국립창극단​ #리어​ #김준수​ #유태평양​ #국악인​ ...,UCK6usPqMa7gt-wjR-42vPXw,국악소녀 박제하,886,144,2024-07-19T12:55:19Z,54,shorts,16194,798,23,https://www.youtube.com/watch?v=-SFB5BEW4ZM,PF243712,"국립창극단, 토선생 용궁가다 [음성]",한국음악(국악),other_season,True,False,False,True
Bz8Las2Z5RM,240713#토선생용궁가다 앵콜 @김포아트홀#창극콘서트 #국립창극단 #소리꾼김준수,,UCxanIX3psX1tDT6ny96yLsw,크림맘,9730,405,2025-05-31T22:18:54Z,93,general,7339,532,10,https://www.youtube.com/watch?v=Bz8Las2Z5RM,PF266164,"국립창극단, 토선생, 용궁가다 [용인]",한국음악(국악),other_season,True,False,False,True
48O5bCfCaaE,240710 #토선생용궁가다 @음성 앵콜 #소리꾼김준수 외 #국립창극단,,UCxanIX3psX1tDT6ny96yLsw,크림맘,9730,405,2025-05-28T09:48:42Z,115,general,6884,614,26,https://www.youtube.com/watch?v=48O5bCfCaaE,PF266164,"국립창극단, 토선생, 용궁가다 [용인]",한국음악(국악),other_season,True,False,False,True
kYYQo_6pV_E,ACCⅹ국립극단 &quot;더 어린 관객을 위한 극장&quot;,"ACC공연 ACCⅹ국립극단 더 어린 관객을 위한 극장 “봄여름가을겨울 슴숨슘”&“흔들흔들 우주"" 국립아시아문화전당과 국립극단 ...",UCdSyGG-j_ORzUBS_VuUU4zQ,국립아시아문화전당 ACC,14400,1625,2025-05-10T02:11:03Z,55,shorts,2065,16,0,https://www.youtube.com/watch?v=kYYQo_6pV_E,PF263198,"더 어린 관객을 위한 극장, 봄여름가을겨울 슴숨슘",무용(서양/한국무용),current_season,True,True,True,True
CL42QzmUe_c,[목련 아래의 디오니소스] 부평아트센터 관객 인터뷰,"관객인터뷰-부평아트센터 '목련 아래의 디오니소스' 뜨거운 환호와 박수로 호응해주신 인천 부평 관객들께 깊이 감사 드리며, ...",UCK6L1QE2Yi96Xb6vaGNRErQ,극단 The난희,24,37,2023-11-21T16:15:02Z,70,general,29,1,0,https://www.youtube.com/watch?v=CL42QzmUe_c,PF226234,목련 아래의 디오니소스 [진주],연극,other_season,True,True,False,True
DiisG8YXjxg,[목련 아래의 디오니소스] 연습스케치 + 대본읽기,"목련 아래의 디오니소스 극단 난희 성북 꿈빛극장 23년 10월 12일 ~ 15일 목,금 7시30분 | 토,일 3시 부평아트센터 해누리극장 ...",UCK6L1QE2Yi96Xb6vaGNRErQ,극단 The난희,24,37,2023-09-15T15:57:35Z,67,general,142,3,0,https://www.youtube.com/watch?v=DiisG8YXjxg,PF224589,목련 아래의 디오니소스 [인천],연극,other_season,True,False,True,True
oiPdwaHrZ2k,[목련 아래의 디오니소스] 연습실풍경1,"목련 아래의 디오니소스 극단 난희 성북 꿈빛극장 23년 10월 12일 ~ 15일 목,금 7시30분 | 토,일 3시 부평아트센터 해누리극장 ...",UCK6L1QE2Yi96Xb6vaGNRErQ,극단 The난희,24,37,2023-09-23T14:57:09Z,61,general,80,0,0,https://www.youtube.com/watch?v=oiPdwaHrZ2k,PF224589,목련 아래의 디오니소스 [인천],연극,other_season,True,False,True,True
o58zri2r4D4,[목련 아래의 디오니소스]  관극 리뷰  및 관객 반응 모음,기사화된 공연 리뷰와 관객들의 반응을 모았습니다. ✓ [정중헌의 문화와 사람] 아! 우리 인생에 건배를...연극 '목련아래의 디오니소스' ...,UCK6L1QE2Yi96Xb6vaGNRErQ,극단 The난희,24,37,2023-11-21T15:30:13Z,89,general,66,0,0,https://www.youtube.com/watch?v=o58zri2r4D4,PF226234,목련 아래의 디오니소스 [진주],연극,other_season,True,True,False,True
Ki_vEdr89cw,[목련 아래의 디오니소스] 부평 진주 공연 소개,"목련 아래의 디오니소스 극단 난희 성북 꿈빛극장 23년 10월 12일 ~ 15일 목,금 7시30분 | 토,일 3시 부평아트센터 해누리극장 ...",UCK6L1QE2Yi96Xb6vaGNRErQ,극단 The난희,24,37,2023-08-25T11:55:43Z,26,shorts,171,0,0,https://www.youtube.com/watch?v=Ki_vEdr89cw,PF224589,목련 아래의 디오니소스 [인천],연극,other_season,True,False,True,True
UgTrismqJTg,[목련 아래의 디오니소스] 진주 현장아트홀 관객 인터뷰,"관객인터뷰-진주현장아트홀 '목련 아래의 디오니소스' 뜨거운 환호와 박수로 호응해주신 경남 진주 관객들께 깊이 감사 드리며, ...",UCK6L1QE2Yi96Xb6vaGNRErQ,극단 The난희,24,37,2023-11-21T16:15:01Z,109,general,49,1,0,https://www.youtube.com/watch?v=UgTrismqJTg,PF226234,목련 아래의 디오니소스 [진주],연극,other_season,True,True,True,True
eraTO-zqClo,[목련아래의디오니소스] 연습실풍경 2,"목련 아래의 디오니소스 극단 난희 성북 꿈빛극장 23년 10월 12일 ~ 15일 목,금 7시30분 | 토,일 3시 부평아트센터 해누리극장 ...",UCK6L1QE2Yi96Xb6vaGNRErQ,극단 The난희,24,37,2023-09-23T15:04:44Z,70,general,206,0,0,https://www.youtube.com/watch?v=eraTO-zqClo,PF224589,목련 아래의 디오니소스 [인천],연극,other_season,True,False,True,True
OM6yDplL5mg,[목련 아래의 디오니소스] 공연 티켓 오픈,"목련 아래의 디오니소스 극단 난희 성북 꿈빛극장 23년 10월 12일 ~ 15일 목,금 7시30분 | 토,일 3시 부평아트센터 해누리극장 ...",UCK6L1QE2Yi96Xb6vaGNRErQ,극단 The난희,24,37,2023-09-05T09:47:17Z,45,shorts,203,0,1,https://www.youtube.com/watch?v=OM6yDplL5mg,PF224589,목련 아래의 디오니소스 [인천],연극,other_season,True,False,True,True
L4M6ka55d5w,[목련 아래의 디오니소스] 배역 소개,"목련 아래의 디오니소스 극단 난희 성북 꿈빛극장 23년 10월 12일 ~ 15일 목,금 7시30분 | 토,일 3시 부평아트센터 해누리극장 ...",UCK6L1QE2Yi96Xb6vaGNRErQ,극단 The난희,24,37,2023-11-18T01:15:02Z,30,shorts,184,1,0,https://www.youtube.com/watch?v=L4M6ka55d5w,PF226234,목련 아래의 디오니소스 [진주],연극,other_season,True,False,False,True
jq6c4Q7dHXk,서울시발레단 첫 투어! 오하드 나하린 ‘데카당스’ 브이로그 | 윤승&amp;승민 무용수 | 세종문화회관,DECADANCE #TOUR #VLOG 서울시발레단 첫 투어 공연! 윤승 & 승민의 시선으로 담아왔습니다 다음 투어 일정은 아래를 참고해 ...,UCCqaPJqI5q1kfO51qWWOjrQ,세종문화회관 Sejong Center,36100,1018,2025-12-16T08:25:13Z,598,general,1053,22,1,https://www.youtube.com/watch?v=jq6c4Q7dHXk,PF274045,"서울시발레단, 오하드 나하린: 데카당스 [구미]",무용(서양/한국무용),other_season,True,True,False,True
obVpM3CAecI,"오하드 나하린 &#39;Decadance,데카당스&#39;  서울시발레단","데카당스 #Decadance(그리스어10+Dance) Ohaad Naharin:이스라엘 출신, #움직임의언어'가가(Gaga)' 창시자 #서울시발레단 ...",UCLZ18bPofi89J3idne3m8eA,"커튼콜과 민요, Curtaincall & Minyo",522,686,2025-11-21T12:34:03Z,21,shorts,1241,2,0,https://www.youtube.com/watch?v=obVpM3CAecI,PF274045,"서울시발레단, 오하드 나하린: 데카당스 [구미]",무용(서양/한국무용),current_season,True,False,False,True
dHhFl8aJ4zE,“모든 사람은 춤을 추어야 한다”  서울시발레단〈데카당스〉 | 세종문화회관,"서울시발레단 | 〈데카당스〉 노들섬 야외무대의 열기를 이어, 구미에서 다시 만납니다! ⚡2025.11.21–22 | 구미문화예술회관 ...",UCCqaPJqI5q1kfO51qWWOjrQ,세종문화회관 Sejong Center,36100,1018,2025-10-17T04:01:00Z,68,general,512,9,1,https://www.youtube.com/watch?v=dHhFl8aJ4zE,PF274045,"서울시발레단, 오하드 나하린: 데카당스 [구미]",무용(서양/한국무용),other_season,True,True,False,True
XH3wxH7wqAM,"신귀복 가곡 음악회 &#39;가곡의 별&#39;🌸 | 길병민, 박현수, 김성식, 김제니",인천 남동문화재단 기획공연 스포트라이트 시리즈 신귀복 가곡 음악회 '가곡의 별' 봄의 시작을 신귀복 작곡가의 서정 가곡과 함께 ...,UCFePa12r7yBU0GfnFAQK8fg,남동문화재단,640,253,2025-03-05T09:43:21Z,11,shorts,835,43,4,https://www.youtube.com/watch?v=XH3wxH7wqAM,PF259689,신귀복 가곡 음악회: 가곡의 별 [인천],서양음악(클래식),other_season,True,True,False,True
S6l1Fplp54E,[레떼아모르] 아름다운 시 - 250315 가곡의 별 인천,신귀복 가곡 음악회 가곡의 별 - 인천 2025. 3. 15 남동소래아트홀 소래극장.,UCWJ9LpuLtOTkdt9LTnw0ujQ,레떼효과 Lette Effect,4290,847,2025-03-15T16:52:03Z,279,general,6481,193,21,https://www.youtube.com/watch?v=S6l1Fplp54E,PF259689,신귀복 가곡 음악회: 가곡의 별 [인천],서양음악(클래식),other_season,True,False,True,True
SmXDWF46zfU,"250315 신귀복 가곡음악회_가곡의별 인천_레떼아모르 퇴근길_김성식( キムソンシク​, KimSungsik)배우님 포커스",계란이 왔어요~ ㅋㅋㅋㅋㅋㅋㅋ 영상에 로고넣기 도전했는데 안됐어요 (s23 자체로는 안됨 다른 프로그램 사야할듯...) #김성식​ ...,UC0DMUKeNT51zw3qg-7t-ZSg,Chloe K,144,247,2025-03-18T16:14:19Z,744,general,187,6,0,https://www.youtube.com/watch?v=SmXDWF46zfU,PF259689,신귀복 가곡 음악회: 가곡의 별 [인천],서양음악(클래식),other_season,True,False,False,True
2CURYSpxj_E,신귀복 가곡 음악회 &#39;가곡의 별&#39;,"신귀복 가곡 음악회 '가곡의 별' ✨   따스한 봄바람이 살랑이는 아름다운 계절을 맞아 지난 3월 15일 토요일 밤, 남동소래아트홀 소래 ...",UCERcZ-QpYaEGyCFncoDgvZA,즐거운 세상,10,26,2025-04-22T12:09:28Z,60,shorts,515,5,0,https://www.youtube.com/watch?v=2CURYSpxj_E,PF261661,신귀복 가곡 음악회: 가곡의 별 [익산],서양음악(클래식),other_season,True,True,False,True
G92JAs5IAD4,250315 가곡의별 김성식 배우님 포커스 (인천 남동소래아트홀),신귀복 가곡음악회-가곡의별 인천 출연진 레떼아모르 김제니 브릴란떼 어린이 합창단 브릴란떼 콰이어 음악감독 김은영 오케스트라 ...,UC0DMUKeNT51zw3qg-7t-ZSg,Chloe K,144,247,2025-03-15T13:16:28Z,554,general,656,29,2,https://www.youtube.com/watch?v=G92JAs5IAD4,PF259689,신귀복 가곡 음악회: 가곡의 별 [인천],서양음악(클래식),other_season,True,False,True,True
eG-DzebRspE,[8K] 250315 신귀복 가곡 음악회 가곡의 별 - 보고 싶은 얼굴(얼굴 후면) (+길병민 Focus),레떼아모르 #길병민 #보고_싶은_얼굴.,UCx2b2_XOS5ed_O-tjdXVDhA,Ramor,1130,172,2025-03-16T07:32:52Z,251,general,5374,157,6,https://www.youtube.com/watch?v=eG-DzebRspE,PF259689,신귀복 가곡 음악회: 가곡의 별 [인천],서양음악(클래식),other_season,True,False,False,True
45yKQOyuSds,[레떼아모르] 보고싶은 얼굴  - 250606 신귀복 가곡음악회 가곡의 별 제주,,UCWJ9LpuLtOTkdt9LTnw0ujQ,레떼효과 Lette Effect,4290,847,2025-06-07T17:19:10Z,255,general,3164,83,6,https://www.youtube.com/watch?v=45yKQOyuSds,PF261661,신귀복 가곡 음악회: 가곡의 별 [익산],서양음악(클래식),other_season,True,False,False,True
YO3owPvAf1k,얼굴 | 250315 신귀복가곡음악회 | 가곡의별✨️ #박현수 #크로오버아티스트 #남동소래아트홀,2025녕 3월15일 신귀복가곡음악회 가곡의별 #남동소래아트홀.,UCUcURlZuSWnS4BhKgM9_2OQ,hyun,228,161,2025-03-15T15:48:30Z,30,shorts,1600,63,3,https://www.youtube.com/watch?v=YO3owPvAf1k,PF259689,신귀복 가곡 음악회: 가곡의 별 [인천],서양음악(클래식),other_season,True,False,True,True
hgmOaltfVg0,[오페라 하이라이트 페스타2023_(재)예술경영지원센터 2023 공연유통협력지원사업] 공연예술창작소 예술은감자다,"오페라와의 첫 만남을 위한 쉽고 알찬 오페라 하이라이트로 봄봄(한국), 카르멘(프랑스), 오텔로(이태리) 3개국의 오페라를 매일 한 ...",UC9sxquBQC_bxw_bDB3rWoQg,예술은감자다,42,10,2023-12-01T09:50:50Z,78,general,181,0,0,https://www.youtube.com/watch?v=hgmOaltfVg0,PF225031,"오페라 하이라이트 페스타, 오텔로 [화성]",서양음악(클래식),other_season,True,False,False,True
itmQKSrF1O0,연극 ‘활화산’ | 하이라이트,"역동적인 에너지로 가득한 공연, '활화산' 기대감을 높여주는 하이라이트 영상 대공개   #50년_만에_돌아온_이유가_있는_법 #상상 ...",UC-2Nn7WrZJkx1m-g_Y0Gf2Q,국립극단,24700,811,2024-05-28T05:00:20Z,35,shorts,3053,40,8,https://www.youtube.com/watch?v=itmQKSrF1O0,PF239993,"국립극단, 활화산",연극,current_season,True,True,False,True
5Kp0wJhMbUA,연극 ‘활화산’ | 홍보 영상 메이킹필름,"국립극단 #연극 #활화산 ""근현대 희곡이요? 재미있는데요!"" 연출가 윤한솔이 말하는 '활화산' 그리고 열정 가득❤‍   연습 현장이 ...",UC-2Nn7WrZJkx1m-g_Y0Gf2Q,국립극단,24700,811,2024-05-20T06:45:00Z,169,general,2969,49,4,https://www.youtube.com/watch?v=5Kp0wJhMbUA,PF239993,"국립극단, 활화산",연극,current_season,True,True,True,True
dFSKuvwLKos,🌋 연극 ‘활화산’ | 티저 영상,저한테 맡겨주시겠습니까? COMING SOON - 활화산 티켓 예매 개시일 안내 ✓4월 24일(수) 14시 유료회원 ✓4월 26일(금) 14시 ...,UC-2Nn7WrZJkx1m-g_Y0Gf2Q,국립극단,24700,811,2024-04-22T06:00:14Z,21,shorts,3367,71,1,https://www.youtube.com/watch?v=dFSKuvwLKos,PF239993,"국립극단, 활화산",연극,current_season,True,True,False,True
UxE8tMK45_w,[국립극단 온라인 극장] 한국 근현대 희곡의 정수! | 연극 &#39;활화산&#39;,온라인극장 #신작공개 2024 온라인 극장 신작 #이번엔_온극으로_돌아온 #활화산 #   - '활화산' 50년 만에 국립극단 무대로 ...,UC-2Nn7WrZJkx1m-g_Y0Gf2Q,국립극단,24700,811,2024-11-25T05:00:22Z,17,shorts,1593,14,0,https://www.youtube.com/watch?v=UxE8tMK45_w,PF239993,"국립극단, 활화산",연극,current_season,True,True,True,False
euiQjtk7ZJ4,20240526 국립극단 명동예술극장 활화산 커튼콜,작 차범석 연출 윤한솔 출연 백수련 정진각 강민지 강현우 구도균 김효영 박소연 박은경 서예은 유재연 이경민 이동영 이상은 이주형 ...,UCu3B8_Pp7PrYaan2rzJKKVw,순남씨 sunnamssi,12,58,2024-06-01T13:43:38Z,86,general,50,0,0,https://www.youtube.com/watch?v=euiQjtk7ZJ4,PF239993,"국립극단, 활화산",연극,current_season,True,False,True,True
nFNPvwZLa9Y,20240526 국립극단 명동예술극장 활화산 관객과의 대화,"(예술가와의 대화) 5.26.(일) 공연 종료 후, 객석 - 참석: 연출 윤한솔, 배우 백수련, 정진각, 강민지, 구도균.",UCu3B8_Pp7PrYaan2rzJKKVw,순남씨 sunnamssi,12,58,2024-06-01T13:41:27Z,1956,general,204,3,1,https://www.youtube.com/watch?v=nFNPvwZLa9Y,PF239993,"국립극단, 활화산",연극,current_season,True,False,True,True
8bAVlAUECwM,인기 연극 활화산(active volcano)의 화려한 엔딩 무대 커튼콜 명동예술극장 라이브 직캠 240527 공연천국 4K,활화산 #activevolcano #kpop #케이팝 #live #콘서트 #라이브 #공연 #음악 #MUSIC #가수 #singer #가요 #팝 #직캠 #보이그룹 #걸 ...,UCWeCnIA3lyf3W61CMDdXong,공연천국 SHOWHEAVEN ,328,1335,2024-05-30T05:08:04Z,86,general,124,1,2,https://www.youtube.com/watch?v=8bAVlAUECwM,PF239993,"국립극단, 활화산",연극,current_season,True,False,False,True
hvP1MuIgVe8,🌉싱크홀처럼 드러난 세계의 공허함 | 연극 ‘간과 강’ 메이킹필름🎥,"기억은 이상해. 당신을 알겠는데. 나를 모르겠어. 당신은 기억이 나는데, 그때 나는 기억이 안 나. '간과 강' 메이킹필름     보다 쉬운 ...",UC-2Nn7WrZJkx1m-g_Y0Gf2Q,국립극단,24700,811,2024-09-11T05:00:24Z,172,general,1653,30,1,https://www.youtube.com/watch?v=hvP1MuIgVe8,PF247764,"국립극단, 간과 강",연극,current_season,True,True,False,True
l2zwNj0LzuM,🌉 연극 ‘간과 강’ | 티저 영상,그게 우리가 선택한 진화예요. 다 느끼지 않는 것. 가능한 점점 덜 느끼는 것. COMING SOON - '간과 강' 작 동이향 | 연출 이인수 #국립 ...,UC-2Nn7WrZJkx1m-g_Y0Gf2Q,국립극단,24700,811,2024-08-19T02:00:30Z,16,shorts,1401,17,1,https://www.youtube.com/watch?v=l2zwNj0LzuM,PF247764,"국립극단, 간과 강",연극,current_season,True,True,False,True
BubEWcQjJm4,연극 ‘간과 강’ | 하이라이트,"지금까지는 본 적 없었던...! 바로 그 분위기, 무대 세트! 연기! 온도! 습도! '간과 강' 하이라이트 영상에 모두 담아왔습니다.   국립극단 ...",UC-2Nn7WrZJkx1m-g_Y0Gf2Q,국립극단,24700,811,2024-10-07T05:49:19Z,36,shorts,1324,15,1,https://www.youtube.com/watch?v=BubEWcQjJm4,PF247764,"국립극단, 간과 강",연극,current_season,True,True,True,True
4Io7qH2WiZM,연극이 별로인것에 이해가 중요한건 아닙니다 #연극 #간과강 #국립극단,,UCGIigoLD_XLjAI7AVjyfAFw,그냥강인성 just_insungkang,934,119,2024-10-29T06:38:06Z,45,shorts,768,6,0,https://www.youtube.com/watch?v=4Io7qH2WiZM,PF247764,"국립극단, 간과 강",연극,current_season,True,False,True,True
g5wsJpHREBI,연극 간과강이 빡치는 이유 #연극 #간과강 #국립극단,,UCGIigoLD_XLjAI7AVjyfAFw,그냥강인성 just_insungkang,934,119,2024-10-28T12:03:22Z,30,shorts,872,6,0,https://www.youtube.com/watch?v=g5wsJpHREBI,PF247764,"국립극단, 간과 강",연극,current_season,True,False,True,True
jXpDcG72OMU,20240930 [연극 간과 강],연극 간과 강 2024.09.30 CAST L-송인성 O-강현우 소년-최정우 노인-지춘성 의사-김시영 카운터 직원-유재연 낚시꾼1-구도균 ...,UCPotcX98Pbp8YXaUHk8b8Sg,감자젼,237,399,2024-12-05T08:05:00Z,104,general,352,,0,https://www.youtube.com/watch?v=jXpDcG72OMU,PF247764,"국립극단, 간과 강",연극,current_season,True,False,False,True
GooL4XqnEQo,현대연극은 사실상 실패다,"국립극단 #간과강 #연극 2020년 차범석 희곡상 대상을 받은 작품 '간과 강'에 대한 제 개인적인 생각입니다. 좋아요와 구독, 댓글은 ...",UCGIigoLD_XLjAI7AVjyfAFw,그냥강인성 just_insungkang,934,119,2024-10-03T01:00:16Z,484,general,850,15,3,https://www.youtube.com/watch?v=GooL4XqnEQo,PF247764,"국립극단, 간과 강",연극,current_season,True,True,True,True
G3Xx_NDpKzk,240928 간과강,강현우 구도균 김시영 성원 송인성 신강수 유재연 지춘성 최정우(F),UC0cqE3nbQqHH7pzyi_XuGqw,까마귀 서랍,6,56,2024-10-05T18:16:22Z,85,general,12,0,0,https://www.youtube.com/watch?v=G3Xx_NDpKzk,PF247764,"국립극단, 간과 강",연극,current_season,True,False,False,True
