video_id,comment_id,author,text,like_count,published_at
Tpqrd9-HzT8,UgyXEigWQNsIOy2uGi54AaABAg,@이상한사람-s2m,눈코입 성형은 진짜 스엠이 연예계 원탑임 어디서 하는지 절대 안 가르쳐줌,3746,2025-12-23T04:40:10Z
Tpqrd9-HzT8,UgzRJOPx_RjyjARCrIx4AaABAg,@유사장-q4e,주먹코가 분필코가 됐넼ㅋㅋㅋ,6552,2025-08-27T03:12:09Z
Tpqrd9-HzT8,UgyGXV07h3XsVyBuIdN4AaABAg,@lolo_corellein,진짜 코를 결국엔 부시고 저 너머의 문을 열었노,1847,2026-01-02T07:02:58Z
Tpqrd9-HzT8,Ugw_UkoYWXBdITGviBd4AaABAg,@ovelyvia,"초반에 웃다가 갑자기
눈 희번덕하게 바뀌는거 개웃기넼ㅋㅌㅋㅌ",154,2025-12-28T20:57:23Z
Tpqrd9-HzT8,UgykMEvmItPTjmkxEuV4AaABAg,@래쉬플-u1e,Sm성형전문의 도대체 누구임? 그는 신이야,800,2026-01-06T11:05:56Z
Tpqrd9-HzT8,UgwadYsYfrLSoXIcKEN4AaABAg,@우쭐e,코 진짜 잘됨,1462,2025-12-10T03:06:19Z
Tpqrd9-HzT8,UgwBkcqSEjf7skeUsXl4AaABAg,@jjk4475,와 진짜 어질어질하다,608,2025-12-13T17:04:57Z
Tpqrd9-HzT8,UgwReAnUgHbH97j-_7V4AaABAg,@qiiooiip,코를 힘껏 끌어올렸구만,59,2025-12-25T11:41:34Z
Tpqrd9-HzT8,UgzaSAKDtlGSbVWGhCB4AaABAg,@슬레이어-n6i,스엠은진짜 성형외과 공개해라,13,2026-06-01T04:26:15Z
Tpqrd9-HzT8,UgwIeL4W1vREzDpPGst4AaABAg,@쿠숑숑,윈터오빠 보고 오신분없나요ㅋㅋㅋㅋㅋ 윈터 성형전이랑 개똑같,93,2026-04-14T04:30:40Z
Tpqrd9-HzT8,UgxQi6bqaQop91mgXEd4AaABAg,@학종이,아니 근데 진짜 욕하는건 아닌데 15살ㅈㄴ 무섭게 쳐다보네ㅋㅋ,2,2026-07-01T10:54:49Z
Tpqrd9-HzT8,UgyZMXW-IUlbaTeQkPF4AaABAg,@상유이-j6w,화장지우고 성형기록 뜯어내면 음...세상을 눈뜨고 못살것 같음.,9,2025-12-30T14:10:03Z
Tpqrd9-HzT8,UgyBYk8K2bmgyxgEtkV4AaABAg,@네이버-z5x,와...저 코는 유전자 영향이 강할텐데 부모중에 딱 저 코 있을거임,469,2026-01-03T20:35:53Z
Tpqrd9-HzT8,UgwxLJZUcceBWuvfP4N4AaABAg,@삼색냥냥_123,다 했구나.. 성형과 화장은 위대해,29,2026-04-01T12:07:40Z
Tpqrd9-HzT8,Ugzfk6v1e5b4XcXZZNl4AaABAg,@혁이-g2n,"솔직히 성형해도 된단 마인드인데
너무 다 똑같음 태연 웬디 보아 카리나 윈터 턱이 다 똑같음",458,2025-12-27T07:20:35Z
Tpqrd9-HzT8,UgxcYShDBAVMqjK6pyx4AaABAg,@김정아-s9u,와... 진짜 너무나 평범하디 평범한 얼굴이 저렇게 바뀌는구나,1713,2025-12-12T09:28:15Z
Tpqrd9-HzT8,Ugx9qcP3PjrIp2cIvkR4AaABAg,@EuminKim-p1l,코 뭔데 ㅋㅋㅋㅋㅋ 아 개빵 터졌다 ㅋㅋㅋㅋㅋ,1270,2025-12-17T02:31:10Z
Tpqrd9-HzT8,UgxREpurdG_CXH6hnXp4AaABAg,@jw.p4015,Sm이 개조 제일 잘하는듯....,16,2025-12-27T05:05:58Z
Tpqrd9-HzT8,UgxdczlMu4hmUC6REL14AaABAg,@SomuchCarrier,성형빨 지리누 ㅋ,3,2026-07-06T03:33:16Z
Tpqrd9-HzT8,UgzvHZ_tj7Ga1CHu2al4AaABAg,@Lkjgcbtd,"그냥 딱봐도 이목구비 다성형인데
알고 좋아하는줄 알았음;;
아그래서 요새는 성형미인 아무리티나도 이쁘면 다좋아하는가보다
참신기하네 그랬는디",55,2025-12-15T09:05:31Z
Tpqrd9-HzT8,UgzJvT8BgLmKgwNalP94AaABAg,@강민철의_팩트분석,카리나도 그렇고 윈터도 그렇고 코가그냥 뭉탱이로있다가 유링게슝 됐네ㅋㅋ,850,2026-01-06T02:29:51Z
Tpqrd9-HzT8,Ugyaz29ZG-sbTzVwULB4AaABAg,@ro3401,살이 어쩌구 다이어트가 어쩌구 화장이 어쩌구 젖살이 어쩌구 등판해주세요~,4,2026-06-25T12:17:01Z
Tpqrd9-HzT8,UgxA9VBDI9Mwi8RhjAN4AaABAg,@bgsedm8541,이정도면 완전 다른사람이네 ㅋㅋㅋㅋ,5,2026-03-22T18:29:39Z
Tpqrd9-HzT8,UgysOWALzc2dvo6VkZ54AaABAg,@wolftortoise,22살에서 23살넘어갈때 말안되게바뀌네그냥 신기하긴하다,1,2026-07-09T06:14:27Z
Tpqrd9-HzT8,UgzLJsunhgOXBmUqT1V4AaABAg,@g.b-k9o,딱 스엠들어감 17살쯤에서 코가 크~~ 확바뀌는구만,10,2026-02-11T07:57:03Z
Tpqrd9-HzT8,UgxxUyDoZOzzfEPmhWN4AaABAg,@user-jq9dd7sy4n,이건희에서 이지혜가 됐네,0,2026-07-09T17:24:49Z
Tpqrd9-HzT8,Ugw_-J4Elen1dKOdkU54AaABAg,@brandon-xq5fn,윈터가 성형했다고 해도 본인들 가치가 올라가는건 아니에요 ㅎㅎ,0,2026-07-08T12:46:33Z
Tpqrd9-HzT8,UgyLZxuBg0Y4F014IEB4AaABAg,@Youtubbbda,윤곽3종+코,101,2025-12-21T19:04:56Z
Tpqrd9-HzT8,UgwOe8KF7HaRQBlSmRJ4AaABAg,@polp1-g1i,코가 심각하게 넓다 개깜놀.....,399,2025-12-21T07:06:46Z
Tpqrd9-HzT8,UgyNIGsHp9xY2Sk1JRF4AaABAg,@angelnim1104,ㄹㅇ 성형으로 만들어진 얼굴이었.....,17,2025-12-22T17:23:11Z
S4iRxpzaMGY,UgzaNK3KRNrK4FcrGoB4AaABAg,@user-L55j21,지젤은 여자를 미치게하는여자인듯 미치겠다 참말로,64,2024-01-06T17:10:58Z
S4iRxpzaMGY,UgzSRUyi6NS28tA7l-l4AaABAg,@aeD4RK,지젤이 안전하고 건강한 모습을 보게 되어 기쁩니다! 나고야 콘서트 끝나고 너무 걱정됐어요. 안전하고 건강하며 따뜻하게 지내고 가족과 함께 즐거운 시간을 보내길 바랍니다! 😇🙏,683,2024-01-06T16:28:00Z
S4iRxpzaMGY,UgzWr_A_uNYbcCtYTzV4AaABAg,@bee-cu7gj,레전드다 이건,39,2024-01-24T03:00:46Z
S4iRxpzaMGY,Ugz11ubMyrVizJC6KjJ4AaABAg,@sw-ms7en,かわいすぎるーーーー！！！,26,2024-03-26T13:15:25Z
S4iRxpzaMGY,UgxC6AjS7x0bgxm3f5x4AaABAg,@sala-y5x,おっと、死んだ、… かわいいすき,213,2024-01-23T17:34:23Z
S4iRxpzaMGY,Ugzo_7rPss6ZKWxmKJ14AaABAg,@jobduckindeyo,이게 뭐야.. 지젤력 개미침.. 나도 다이스키해요 지젤아.. 진짜 개미침 ㅜ,9,2024-01-06T11:54:15Z
S4iRxpzaMGY,UgyNJKQ8Diwd5WUWuKx4AaABAg,@aeD4RK,*ジゼルのかわいらしさは、正直言って 10 点中 10 点です!* 🌛💯,189,2024-01-06T11:09:51Z
S4iRxpzaMGY,UgxcZtoBEkrwcWRIZdl4AaABAg,@R98zz,Giselle look like Winter here 😅,0,2026-05-23T07:14:57Z
S4iRxpzaMGY,UgzV30u6vqF331d9rbR4AaABAg,@aeD4RK,*GISELLE'S CUTNESS IS 10 OUTTA 10 HONESTLY!* 🌛💯🥰,471,2024-01-06T11:09:15Z
S4iRxpzaMGY,UgyadTl1VMDGQxzPjKt4AaABAg,@melonsoda_S2,아 진짜 왤케 예쁘냐;,163,2024-01-06T13:11:44Z
S4iRxpzaMGY,UgyHPhLxG_7PQgIfITV4AaABAg,@hy0ungx-g2y,私もたくさんのジゼルが大好きです。❤,42,2024-01-20T02:20:10Z
S4iRxpzaMGY,UgyJQgl2ja5dYYfvPb14AaABAg,@mandudimsum,이 여우땜에 나 씹덕 아니었는데 씹덕 되겠네 진짜.,6,2024-01-12T02:18:02Z
S4iRxpzaMGY,UgzH-B3PRMpL8Pn75mJ4AaABAg,@8iaaa,可愛いぃぃ,9,2024-02-29T14:26:42Z
S4iRxpzaMGY,Ugy8fJqoWU1y62-bHy54AaABAg,@DFFJW-397,아 그냥 너무 이쁘다,76,2024-03-03T02:42:25Z
S4iRxpzaMGY,UgwJy0NRv0fQxbvE_1J4AaABAg,@松岡篤生-w9h,🤔?……惚れるなよっ?💓……,7,2024-01-10T14:47:45Z
